frameIndex,frameTime,pcm_loudness_sma,pcm_fftMag_mfcc_sma[0],pcm_fftMag_mfcc_sma[1],pcm_fftMag_mfcc_sma[2],pcm_fftMag_mfcc_sma[3],pcm_fftMag_mfcc_sma[4],pcm_fftMag_mfcc_sma[5],pcm_fftMag_mfcc_sma[6],pcm_fftMag_mfcc_sma[7],pcm_fftMag_mfcc_sma[8],pcm_fftMag_mfcc_sma[9],pcm_fftMag_mfcc_sma[10],pcm_fftMag_mfcc_sma[11],pcm_fftMag_mfcc_sma[12],pcm_fftMag_mfcc_sma[13],pcm_fftMag_mfcc_sma[14],logMelFreqBand_sma[0],logMelFreqBand_sma[1],logMelFreqBand_sma[2],logMelFreqBand_sma[3],logMelFreqBand_sma[4],logMelFreqBand_sma[5],logMelFreqBand_sma[6],logMelFreqBand_sma[7],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],F0finEnv_sma,voicingFinalUnclipped_sma,pcm_loudness_sma_de,pcm_fftMag_mfcc_sma_de[0],pcm_fftMag_mfcc_sma_de[1],pcm_fftMag_mfcc_sma_de[2],pcm_fftMag_mfcc_sma_de[3],pcm_fftMag_mfcc_sma_de[4],pcm_fftMag_mfcc_sma_de[5],pcm_fftMag_mfcc_sma_de[6],pcm_fftMag_mfcc_sma_de[7],pcm_fftMag_mfcc_sma_de[8],pcm_fftMag_mfcc_sma_de[9],pcm_fftMag_mfcc_sma_de[10],pcm_fftMag_mfcc_sma_de[11],pcm_fftMag_mfcc_sma_de[12],pcm_fftMag_mfcc_sma_de[13],pcm_fftMag_mfcc_sma_de[14],logMelFreqBand_sma_de[0],logMelFreqBand_sma_de[1],logMelFreqBand_sma_de[2],logMelFreqBand_sma_de[3],logMelFreqBand_sma_de[4],logMelFreqBand_sma_de[5],logMelFreqBand_sma_de[6],logMelFreqBand_sma_de[7],lspFreq_sma_de[0],lspFreq_sma_de[1],lspFreq_sma_de[2],lspFreq_sma_de[3],lspFreq_sma_de[4],lspFreq_sma_de[5],lspFreq_sma_de[6],lspFreq_sma_de[7],F0finEnv_sma_de,voicingFinalUnclipped_sma_de,F0final_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,F0final_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de
0,0.000000,1.794845e-01,-3.608821e+01,-1.361739e+01,5.834945e-02,-1.481022e+01,-3.649438e+01,-1.407889e+01,1.371019e+01,1.230921e+01,-5.905636e+00,8.536781e+00,-1.076453e+01,-6.140857e+00,-2.197025e+01,-2.459542e+00,-9.153539e+00,-6.089581e+00,-2.974792e+00,-2.450116e+00,-4.490591e+00,-5.266640e+00,-3.126999e+00,-2.634389e+00,-2.540398e+00,3.931210e-01,4.479662e-01,8.233101e-01,1.250732e+00,1.521065e+00,1.620759e+00,2.039753e+00,2.650088e+00,0,2.226199e-01,-9.573372e-03,4.371555e-01,-8.195804e-01,-2.701331e-01,1.606077e+00,6.335945e-01,2.634392e-01,2.995797e-01,-7.277850e-01,3.082926e-01,2.180645e+00,-9.493130e-01,-3.444270e-01,1.239501e+00,4.001563e-01,-1.454622e+00,3.425975e-02,-9.779348e-02,-9.976306e-02,-2.878575e-02,7.766476e-02,2.283884e-01,1.894325e-01,1.019826e-01,9.607494e-04,8.169433e-03,4.975975e-03,-1.029420e-03,5.445242e-03,-4.649627e-03,-2.418225e-02,-1.438041e-02,0,1.160766e-01,0,0,0,0,0,0,0,0
1,0.010000,1.672524e-01,-3.537982e+01,-1.494152e+01,1.495842e-01,-1.188065e+01,-3.562204e+01,-1.325445e+01,1.383652e+01,9.676838e+00,-4.735068e+00,1.297656e+01,-1.274243e+01,-6.839170e+00,-2.026403e+01,-3.288005e+00,-1.155796e+01,-5.970357e+00,-3.137496e+00,-2.647752e+00,-4.577848e+00,-5.217217e+00,-2.777580e+00,-2.278577e+00,-2.367843e+00,3.935940e-01,4.639755e-01,8.316463e-01,1.237260e+00,1.530377e+00,1.606867e+00,2.030049e+00,2.651076e+00,0,4.552688e-01,-2.125199e-02,8.146728e-01,-1.238610e+00,-6.797007e-01,2.489423e+00,9.826614e-01,3.262571e-01,1.121286e+00,-4.519023e-01,-7.433376e-01,3.587770e+00,-9.426388e-01,-1.552145e+00,1.328106e+00,6.698717e-01,-2.054883e+00,6.307034e-02,-1.236879e-01,-1.154360e-01,5.814218e-03,1.475719e-01,4.350045e-01,3.001672e-01,1.752863e-01,2.202490e-03,1.214283e-02,1.419050e-02,1.485558e-02,1.127715e-02,-3.414500e-03,-3.209309e-02,-2.042150e-02,0,1.404285e-01,0,0,0,0,0,0,0,0
2,0.020000,1.377338e-01,-3.425663e+01,-1.705322e+01,-1.337933e+00,-8.244621e+00,-3.376257e+01,-1.317391e+01,1.514492e+01,9.986469e+00,-4.949457e+00,1.722012e+01,-1.452215e+01,-7.513836e+00,-1.662585e+01,-4.452864e-02,-1.522444e+01,-5.977893e+00,-3.382407e+00,-2.850114e+00,-4.590891e+00,-4.903027e+00,-2.159767e+00,-1.865132e+00,-2.116763e+00,3.976882e-01,4.808088e-01,8.440219e-01,1.252321e+00,1.543635e+00,1.604457e+00,1.923693e+00,2.577691e+00,0,6.866786e-01,-2.407211e-02,1.077365e+00,-1.356521e+00,-1.716590e+00,2.588871e+00,9.710118e-01,4.697798e-01,1.530586e+00,1.642069e-01,-1.938828e+00,3.785232e+00,5.730848e-01,-1.470252e+00,2.173354e+00,1.476722e+00,-1.489712e+00,6.198883e-07,-1.152128e-01,-8.802743e-02,1.223775e-01,2.480742e-01,5.613993e-01,3.401845e-01,2.089753e-01,3.563359e-03,1.357760e-02,1.523657e-02,2.368000e-02,9.617353e-03,-2.807343e-03,-6.484827e-02,-3.682461e-02,0,1.140383e-01,0,0,0,0,0,0,0,0
3,0.030000,9.409999e-02,-3.293064e+01,-1.809252e+01,-2.642012e+00,-5.645902e+00,-3.294697e+01,-1.290009e+01,1.859925e+01,1.121107e+01,-1.010041e+01,2.213396e+01,-1.359892e+01,-1.321509e+01,-1.800192e+01,-3.176903e-01,-1.639250e+01,-5.830072e+00,-3.389423e+00,-2.827297e+00,-4.411370e+00,-4.710587e+00,-1.435593e+00,-1.518181e+00,-1.875784e+00,4.018498e-01,4.922591e-01,8.839067e-01,1.324215e+00,1.566165e+00,1.611838e+00,1.937317e+00,2.584178e+00,0,6.927328e-01,9.368293e-04,9.992733e-01,-8.641369e-01,-2.284930e+00,2.086914e+00,7.591110e-01,4.151564e-01,1.490349e+00,1.006629e+00,-3.006769e+00,2.409894e+00,2.178027e+00,-1.089069e+00,2.169978e+00,1.620683e+00,5.125488e-01,-5.553522e-02,-5.213015e-02,-1.629806e-02,2.091725e-01,2.834612e-01,5.119354e-01,2.607052e-01,1.654716e-01,3.720516e-03,1.094426e-02,2.156199e-02,3.221757e-02,1.023471e-03,-1.084268e-03,-4.773507e-02,-2.406104e-02,1.439724e+01,4.567035e-02,0,0,0,0,1.439724e+01,0,0,8.842750e-03
4,0.040000,9.570017e-02,-3.192598e+01,-1.882450e+01,-7.128799e+00,-4.983238e+00,-3.297685e+01,-1.190717e+01,1.898175e+01,1.236313e+01,-1.291710e+01,2.288424e+01,-7.470861e+00,-1.030416e+01,-1.223453e+01,3.438913e+00,-1.418482e+01,-6.159720e+00,-3.424892e+00,-2.800481e+00,-3.961943e+00,-4.279584e+00,-9.909959e-01,-1.313664e+00,-1.741551e+00,4.068099e-01,5.017124e-01,8.733627e-01,1.325654e+00,1.551257e+00,1.604237e+00,1.761877e+00,2.499413e+00,0,6.740792e-01,2.325280e-02,7.316494e-01,-1.806698e-02,-1.614310e+00,1.230733e+00,4.975540e-01,-2.236452e-01,-2.528217e-01,1.135313e+00,-1.978733e+00,5.983654e-01,2.104877e+00,-9.922333e-02,1.698606e+00,1.339043e+00,1.800542e+00,-1.515470e-02,4.860971e-02,5.702815e-02,1.627748e-01,2.485366e-01,2.677249e-01,1.052545e-01,8.798510e-02,2.777416e-03,4.785606e-03,2.761782e-02,2.872438e-02,-7.287609e-03,4.382479e-03,9.908795e-03,3.117847e-03,3.597996e+01,5.533713e-03,0,0,0,0,3.594055e+01,0,0,2.210688e-02
5,0.050000,1.929533e-01,-3.154878e+01,-1.837657e+01,-8.379631e+00,-3.076768e+00,-3.221935e+01,-1.181204e+01,1.936985e+01,1.352166e+01,-1.578509e+01,2.219397e+01,-5.377934e+00,-1.088935e+01,-1.160980e+01,3.073690e+00,-9.515021e+00,-6.157120e+00,-3.376904e+00,-2.754059e+00,-3.846460e+00,-4.111633e+00,-8.022881e-01,-1.250785e+00,-1.728091e+00,4.076358e-01,5.082449e-01,9.247858e-01,1.361681e+00,1.531683e+00,1.601556e+00,1.872282e+00,2.569910e+00,7.198619e+01,6.899202e-01,3.752248e-02,7.093905e-01,8.026449e-01,2.322838e-01,1.578351e+00,1.133765e+00,-1.100289e+00,-2.794540e+00,4.608904e-01,-9.033346e-01,-2.155953e+00,7.306103e-02,-1.580578e-01,1.375663e+00,7.980396e-01,1.933864e+00,2.426377e-01,1.127052e-01,5.337200e-02,1.414485e-02,2.215983e-01,4.974358e-02,1.490366e-03,7.481538e-02,-5.374434e-03,-3.803104e-04,3.253250e-02,1.571876e-02,-1.008043e-02,8.299244e-03,5.913027e-02,2.055511e-02,5.755814e+01,1.997411e-02,7.198619e+01,0,0,4.421375e-02,5.750513e+01,5.798377e-03,0,3.804009e-02
6,0.060000,2.045711e-01,-3.128932e+01,-1.700154e+01,-6.540673e+00,-3.375525e+00,-3.163862e+01,-1.483616e+01,1.349551e+01,1.450774e+01,-1.200078e+01,2.018194e+01,-8.108253e+00,-9.172822e+00,-1.132888e+01,4.954998e+00,-9.660468e+00,-5.890143e+00,-3.145618e+00,-2.601593e+00,-4.059473e+00,-3.959821e+00,-1.137794e+00,-1.472558e+00,-1.750684e+00,4.086823e-01,4.967439e-01,9.616714e-01,1.377210e+00,1.524438e+00,1.631510e+00,2.005755e+00,2.600415e+00,1.439067e+02,7.157535e-01,2.042672e-02,1.293473e+00,1.603442e+00,2.255119e+00,2.101121e+00,1.362358e+00,-1.592128e+00,-5.080698e+00,-1.390740e+00,-1.393823e+00,-3.436948e+00,-1.648965e+00,-1.849718e+00,-2.118241e-01,-4.674846e-01,1.088066e+00,6.665012e-01,2.428474e-01,8.553591e-02,-3.058221e-02,2.112221e-01,-2.637768e-03,2.276123e-02,1.653237e-01,-1.589761e-02,-6.832698e-03,2.224504e-02,3.885424e-03,-3.060734e-03,6.935823e-03,8.013493e-02,3.087218e-02,5.756367e+01,3.320063e-02,1.437097e+02,0,0,8.842751e-02,5.758025e+01,9.652523e-03,2.855610e-03,4.318682e-02
7,0.070000,2.272769e-01,-2.970202e+01,-1.499078e+01,-1.774657e+00,1.441997e+00,-2.794727e+01,-1.693704e+01,7.369671e+00,1.244321e+01,-1.507525e+01,1.270535e+01,-1.291491e+01,-1.457105e+01,-1.157643e+01,2.914465e+00,-8.985362e+00,-4.751672e+00,-2.965534e+00,-2.659881e+00,-4.291881e+00,-3.762477e+00,-1.113475e+00,-1.431282e+00,-1.497141e+00,3.740414e-01,4.928418e-01,1.002415e+00,1.377031e+00,1.529173e+00,1.639697e+00,2.111030e+00,2.636453e+00,2.158374e+02,7.717662e-01,2.991587e-04,2.227610e+00,1.847282e+00,2.496477e+00,2.699158e+00,8.593677e-01,-1.372482e+00,-6.124198e+00,-3.035370e+00,-3.185834e+00,-4.344732e+00,-1.405423e+00,-1.981825e+00,-1.006415e+00,-8.963469e-01,5.969142e-01,9.461499e-01,3.585237e-01,1.290986e-01,1.049746e-01,3.259307e-01,1.508194e-01,1.800169e-01,3.031006e-01,-2.663741e-02,-9.939211e-03,-6.027043e-03,-1.203196e-02,-2.189636e-04,-5.349743e-03,1.968284e-02,8.216930e-03,3.603783e+01,3.483423e-02,2.156708e+02,2.899188e-02,0,1.459867e-01,3.624788e+01,1.353760e-02,7.460278e-03,4.004305e-02
8,0.080000,1.806719e-01,-2.638199e+01,-1.250018e+01,8.443093e-01,3.262984e+00,-2.830110e+01,-1.730531e+01,-4.216494e-01,5.948648e+00,-2.024114e+01,1.044381e+01,-1.194720e+01,-1.771190e+01,-1.331034e+01,1.181102e+00,-9.009324e+00,-3.529938e+00,-2.416340e+00,-2.419890e+00,-3.892143e+00,-3.398052e+00,-8.485910e-01,-1.109609e+00,-1.030408e+00,3.441190e-01,4.752505e-01,9.457734e-01,1.337406e+00,1.537209e+00,1.619846e+00,2.043178e+00,2.620503e+00,2.158928e+02,7.991593e-01,5.699022e-03,2.883481e+00,1.672781e+00,9.940081e-01,2.228184e+00,-1.605995e-01,-1.097142e+00,-5.334293e+00,-3.571198e+00,-5.272530e+00,-3.896345e+00,4.040272e-01,-1.558841e+00,-2.346038e+00,-2.894525e-01,8.412110e-01,9.477748e-01,4.598971e-01,2.267696e-01,3.400199e-01,4.640413e-01,3.969809e-01,3.153223e-01,3.599656e-01,-2.653025e-02,-1.040082e-02,-2.874107e-02,-1.370795e-02,-4.028261e-03,-2.286329e-02,-3.383323e-02,5.794764e-04,1.459909e+01,2.810949e-02,2.160589e+02,3.376668e-02,1.427805e-02,1.650477e-01,1.507043e+01,6.973908e-03,1.204821e-02,2.307362e-02
9,0.090000,2.063987e-01,-2.286439e+01,-1.139083e+01,4.102608e-01,7.099770e+00,-2.959126e+01,-1.743987e+01,-4.292559e+00,2.624352e+00,-2.759408e+01,5.339374e+00,-1.048557e+01,-1.652894e+01,-1.565114e+01,4.789027e-01,-6.856022e+00,-2.606473e+00,-1.948925e+00,-2.199417e+00,-3.405252e+00,-2.762864e+00,-1.927928e-01,-5.321745e-01,-5.727260e-01,3.067304e-01,4.692956e-01,9.025996e-01,1.321423e+00,1.524203e+00,1.580639e+00,1.951984e+00,2.600950e+00,2.161823e+02,8.223885e-01,5.008859e-03,2.673953e+00,1.244684e+00,-1.170866e+00,8.155888e-01,-9.811004e-01,-1.693801e+00,-4.331194e+00,-2.209850e+00,-4.257024e+00,-2.989409e+00,1.538630e+00,2.171818e-01,-2.390499e+00,1.621715e+00,5.510751e-01,6.550784e-01,4.854674e-01,3.149717e-01,4.377887e-01,5.444211e-01,4.814062e-01,2.760886e-01,2.577252e-01,-1.623828e-02,-1.053826e-02,-3.634705e-02,-9.162009e-03,-1.203966e-02,-2.990584e-02,-7.685249e-02,-1.136899e-02,4.271072e-01,1.580098e-02,2.170509e+02,5.080466e-02,3.016236e-02,2.061189e-01,1.102863e+00,-2.678544e-03,9.514113e-03,-2.604413e-03
