frameIndex,frameTime,pcm_loudness_sma,pcm_fftMag_mfcc_sma[0],pcm_fftMag_mfcc_sma[1],pcm_fftMag_mfcc_sma[2],pcm_fftMag_mfcc_sma[3],pcm_fftMag_mfcc_sma[4],pcm_fftMag_mfcc_sma[5],pcm_fftMag_mfcc_sma[6],pcm_fftMag_mfcc_sma[7],pcm_fftMag_mfcc_sma[8],pcm_fftMag_mfcc_sma[9],pcm_fftMag_mfcc_sma[10],pcm_fftMag_mfcc_sma[11],pcm_fftMag_mfcc_sma[12],pcm_fftMag_mfcc_sma[13],pcm_fftMag_mfcc_sma[14],logMelFreqBand_sma[0],logMelFreqBand_sma[1],logMelFreqBand_sma[2],logMelFreqBand_sma[3],logMelFreqBand_sma[4],logMelFreqBand_sma[5],logMelFreqBand_sma[6],logMelFreqBand_sma[7],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],F0finEnv_sma,voicingFinalUnclipped_sma,pcm_loudness_sma_de,pcm_fftMag_mfcc_sma_de[0],pcm_fftMag_mfcc_sma_de[1],pcm_fftMag_mfcc_sma_de[2],pcm_fftMag_mfcc_sma_de[3],pcm_fftMag_mfcc_sma_de[4],pcm_fftMag_mfcc_sma_de[5],pcm_fftMag_mfcc_sma_de[6],pcm_fftMag_mfcc_sma_de[7],pcm_fftMag_mfcc_sma_de[8],pcm_fftMag_mfcc_sma_de[9],pcm_fftMag_mfcc_sma_de[10],pcm_fftMag_mfcc_sma_de[11],pcm_fftMag_mfcc_sma_de[12],pcm_fftMag_mfcc_sma_de[13],pcm_fftMag_mfcc_sma_de[14],logMelFreqBand_sma_de[0],logMelFreqBand_sma_de[1],logMelFreqBand_sma_de[2],logMelFreqBand_sma_de[3],logMelFreqBand_sma_de[4],logMelFreqBand_sma_de[5],logMelFreqBand_sma_de[6],logMelFreqBand_sma_de[7],lspFreq_sma_de[0],lspFreq_sma_de[1],lspFreq_sma_de[2],lspFreq_sma_de[3],lspFreq_sma_de[4],lspFreq_sma_de[5],lspFreq_sma_de[6],lspFreq_sma_de[7],F0finEnv_sma_de,voicingFinalUnclipped_sma_de,F0final_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,F0final_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de
0,0.000000,2.188286e-01,-3.797650e+01,-1.250058e+01,-3.785462e-01,-2.407179e+01,-2.790720e+01,-3.618574e+00,9.844819e+00,1.666343e+01,-4.004842e+00,4.771918e+00,-1.177349e+01,4.821523e+00,-1.689011e+01,5.086571e+00,-1.017470e+01,-6.649031e+00,-3.763743e+00,-2.608845e+00,-3.982473e+00,-5.305964e+00,-4.287377e+00,-3.302422e+00,-2.550981e+00,4.189001e-01,4.969933e-01,7.168050e-01,1.116511e+00,1.434760e+00,1.551665e+00,1.924754e+00,2.614097e+00,0,2.329706e-01,-3.590242e-03,-9.220619e-02,-3.310328e-02,1.861017e-01,7.716982e-01,1.047281e-01,5.171685e-01,-8.790303e-01,-1.117056e+00,5.935963e-01,7.547266e-01,1.276529e-01,-3.350604e+00,-4.645710e-02,7.013563e-01,4.368414e-01,5.654078e-02,1.117969e-02,-6.413658e-02,-9.511693e-02,-9.165144e-03,1.086807e-02,3.125918e-02,-3.393435e-03,-8.177650e-03,-5.154339e-03,7.560194e-03,-1.129253e-02,-2.503157e-03,7.406974e-03,-1.538361e-02,-6.899428e-02,0,1.116187e-01,0,0,0,0,0,0,0,0
1,0.010000,2.257485e-01,-3.842207e+01,-1.296353e+01,2.484641e-01,-2.277495e+01,-2.825986e+01,-1.683845e+00,8.837071e+00,1.291150e+01,-3.384688e+00,4.144340e+00,-1.337380e+01,-3.524028e+00,-1.728740e+01,6.752389e+00,-9.244777e+00,-6.527774e+00,-3.818663e+00,-2.759131e+00,-4.188982e+00,-5.406157e+00,-4.312508e+00,-3.180133e+00,-2.563372e+00,3.956786e-01,4.866219e-01,7.077482e-01,1.062919e+00,1.407479e+00,1.563107e+00,1.855128e+00,2.369364e+00,0,4.555762e-01,2.720915e-03,2.149391e-02,3.576341e-01,4.894371e-01,1.361369e+00,7.662727e-01,4.273787e-01,-2.153343e+00,-1.971513e+00,2.777267e-01,1.235511e+00,1.394567e-01,-4.299666e+00,3.724060e-02,1.076505e+00,1.026412e+00,1.779518e-01,2.962222e-02,-1.018314e-01,-1.165852e-01,3.414483e-02,2.281666e-03,-5.501390e-03,-1.599491e-02,-9.662491e-03,-6.028891e-03,1.259190e-02,-1.831225e-02,-5.121064e-03,8.065140e-03,-3.460069e-02,-7.318234e-02,8.450288e+00,1.365482e-01,0,0,0,0,8.450288e+00,0,0,1.449362e-02
2,0.020000,1.974175e-01,-3.821475e+01,-1.243462e+01,2.384572e-01,-2.086172e+01,-2.720722e+01,-2.000096e+00,5.953541e+00,1.295411e+01,-1.346937e+00,8.859340e+00,-1.033508e+01,-7.758718e+00,-1.692375e+01,7.760443e+00,-8.455459e+00,-6.426956e+00,-3.680385e+00,-2.854385e+00,-4.354803e+00,-5.301692e+00,-4.220471e+00,-3.207270e+00,-2.561752e+00,3.896226e-01,4.764073e-01,7.591344e-01,1.086844e+00,1.435884e+00,1.582980e+00,1.882648e+00,2.391493e+00,0,6.797614e-01,-3.018625e-03,4.520283e-01,1.000068e+00,8.384777e-01,1.887361e+00,1.179908e+00,-6.659201e-01,-3.325241e+00,-2.217718e+00,-1.613949e+00,6.739450e-01,3.194875e-01,-3.069393e+00,6.539879e-02,7.249067e-01,3.344805e-01,3.881966e-01,8.252883e-02,-8.581986e-02,-6.860991e-02,9.878793e-02,5.202375e-02,-4.258792e-02,-7.681966e-03,-9.367305e-03,-3.491560e-03,1.943367e-02,2.690196e-03,1.409346e-02,1.360592e-02,-2.834749e-03,5.506492e-03,2.112715e+01,1.195949e-01,0,0,0,0,2.113143e+01,3.662922e-03,0,3.750849e-02
3,0.030000,2.431388e-01,-3.774991e+01,-1.074539e+01,1.760137e+00,-1.886998e+01,-2.442582e+01,-2.290920e+00,1.023744e+00,8.660522e+00,-3.945161e+00,8.905760e+00,-1.179542e+01,-1.038669e+01,-1.668709e+01,9.132158e+00,-5.902262e+00,-5.870310e+00,-3.657311e+00,-2.995232e+00,-4.379234e+00,-5.137375e+00,-4.309422e+00,-3.377504e+00,-2.625569e+00,3.852264e-01,4.771419e-01,7.585998e-01,1.039783e+00,1.408592e+00,1.576334e+00,1.772803e+00,2.359488e+00,4.225144e+01,6.923162e-01,-5.928917e-03,8.272201e-01,1.445067e+00,1.464000e+00,1.842368e+00,1.058689e+00,-1.647485e+00,-3.664614e+00,-2.596861e+00,-3.933040e+00,-1.674110e+00,-1.262931e+00,-1.953202e+00,-4.901960e-01,4.806638e-02,-1.371821e+00,6.295903e-01,9.981398e-02,-2.445245e-02,-1.422753e-02,1.054724e-01,8.018656e-02,-3.584068e-02,2.079234e-02,-1.200172e-02,-8.708537e-05,1.507840e-02,1.664729e-02,3.095452e-02,1.688126e-02,2.232647e-02,8.523510e-02,3.586173e+01,5.782492e-02,4.225144e+01,0,0,7.246812e-02,4.203921e+01,9.157305e-03,0,6.116056e-02
4,0.040000,1.950404e-01,-3.605244e+01,-8.609310e+00,3.058006e+00,-1.658747e+01,-2.392468e+01,-6.644638e+00,-2.874721e+00,7.700329e+00,-1.179435e+01,5.760933e+00,-1.096525e+01,-7.094112e+00,-1.686327e+01,7.521220e+00,-1.017356e+01,-5.036780e+00,-3.431775e+00,-2.919894e+00,-4.230397e+00,-4.946415e+00,-4.028801e+00,-3.416676e+00,-2.558292e+00,3.772897e-01,4.842755e-01,7.885475e-01,1.141530e+00,1.504671e+00,1.613081e+00,1.951743e+00,2.646568e+00,8.451001e+01,7.125752e-01,-1.147869e-02,8.713596e-01,1.298111e+00,2.010331e+00,1.460832e+00,5.856068e-01,-1.842998e+00,-2.426970e+00,-2.594722e+00,-5.139961e+00,-4.558525e+00,-3.166005e+00,-5.766194e-01,-1.304932e+00,-8.946026e-01,-2.826484e+00,7.288848e-01,6.585465e-02,1.614711e-02,-6.030559e-04,3.330965e-02,6.700315e-02,1.754935e-02,4.895646e-02,-2.048855e-02,3.937742e-03,-4.643542e-03,2.037646e-02,2.610126e-02,1.249417e-02,3.774041e-02,8.998521e-02,4.046356e+01,1.465405e-02,8.453141e+01,1.831461e-02,0,1.513084e-01,5.426904e+01,4.103356e-02,3.854267e-02,6.439754e-02
5,0.050000,1.972925e-01,-3.536712e+01,-7.650848e+00,6.158691e+00,-1.570023e+01,-2.460769e+01,-7.598999e+00,-5.071869e+00,2.554090e+00,-1.782618e+01,-2.677006e+00,-1.937337e+01,-1.362234e+01,-1.976862e+01,7.112333e+00,-1.524483e+01,-4.074911e+00,-3.443898e+00,-2.848639e+00,-4.322323e+00,-5.056434e+00,-4.007410e+00,-3.254634e+00,-2.461140e+00,3.418365e-01,4.822524e-01,7.684336e-01,1.118812e+00,1.527859e+00,1.632462e+00,1.932213e+00,2.668002e+00,1.370537e+02,7.282938e-01,-1.840970e-02,6.691971e-01,7.895012e-01,2.058270e+00,8.618245e-01,2.777557e-01,-1.528727e+00,-1.324129e+00,-1.501410e+00,-2.466334e+00,-4.174652e+00,-3.946613e+00,-5.388635e-01,-1.688251e+00,-9.906322e-01,-3.542370e+00,5.929685e-01,6.800065e-02,4.635165e-02,-5.653572e-02,-1.278014e-02,2.724967e-02,7.421720e-02,7.124708e-02,-2.350174e-02,-9.416044e-04,-1.228892e-02,1.039257e-02,1.326085e-02,4.239416e-03,2.961165e-02,6.371424e-02,3.222214e+01,1.095376e-02,1.679304e+02,3.662922e-02,0,2.301486e-01,4.552415e+01,8.060636e-02,9.635668e-02,4.464511e-02
6,0.060000,1.629472e-01,-3.504934e+01,-7.491331e+00,8.090837e+00,-1.514244e+01,-2.418825e+01,-8.561044e+00,-3.133504e+00,3.033719e+00,-2.010623e+01,-8.141903e+00,-2.237613e+01,-9.023988e+00,-2.190764e+01,4.297343e+00,-1.791659e+01,-3.680231e+00,-3.457818e+00,-2.846946e+00,-4.386274e+00,-5.175615e+00,-4.036461e+00,-3.180959e+00,-2.399184e+00,3.088748e-01,4.935407e-01,7.309998e-01,1.149211e+00,1.506757e+00,1.617386e+00,1.991645e+00,2.687162e+00,1.549167e+02,7.350428e-01,-1.498083e-02,2.299465e-01,3.459544e-01,1.541698e+00,3.039396e-01,6.050299e-01,-8.753803e-01,-7.913915e-01,-6.119744e-01,6.716365e-01,-3.053628e+00,-3.157117e+00,5.820848e-01,-6.709427e-01,-9.326426e-01,-2.255111e+00,3.168859e-01,3.637438e-02,5.106950e-03,-8.251371e-02,-5.385971e-03,-7.219233e-02,4.114747e-02,3.091736e-02,-1.960122e-02,-6.532073e-03,-1.310250e-02,-8.949089e-03,-1.346585e-02,-8.662200e-03,4.458225e-03,1.480675e-03,1.970897e+01,8.009660e-03,2.085058e+02,1.868532e-01,1.927134e-01,2.431474e-01,2.019575e+01,1.146848e-01,1.541707e-01,2.298104e-02
7,0.070000,1.671368e-01,-3.490547e+01,-7.356871e+00,9.535069e+00,-1.528338e+01,-2.290525e+01,-8.976352e+00,-5.467507e+00,3.486774e+00,-1.212089e+01,-5.016082e+00,-2.582304e+01,-1.211607e+01,-2.260615e+01,5.790936e+00,-1.974259e+01,-3.583742e+00,-3.304286e+00,-2.799948e+00,-4.583974e+00,-5.086676e+00,-4.169343e+00,-3.124277e+00,-2.348888e+00,3.019252e-01,4.678012e-01,7.259291e-01,1.087905e+00,1.473853e+00,1.595379e+00,1.900910e+00,2.657762e+00,1.681588e+02,7.358512e-01,-5.078136e-03,4.581528e-02,-9.942436e-02,-1.329012e-01,-2.702612e-01,2.666027e-01,-1.105380e+00,-6.058930e-01,-1.175981e-01,2.019292e+00,-6.958098e-01,-6.276358e-01,2.057007e+00,7.169653e-01,-1.612406e+00,-8.296139e-01,-1.967108e-02,5.033047e-02,-1.199253e-02,-3.424263e-03,7.289906e-02,-3.656440e-02,2.933598e-03,-1.017017e-02,-4.695094e-03,-9.470570e-03,1.700109e-03,-6.629014e-03,-1.427376e-02,-1.253983e-02,7.534039e-03,-4.201293e-03,7.147627e+00,6.372041e-03,2.078850e+02,3.187625e-01,3.854267e-01,2.497741e-01,-5.185529e+00,9.194706e-02,1.177631e-01,-4.815648e-03
8,0.080000,1.352140e-01,-3.513353e+01,-7.026527e+00,9.078308e+00,-1.527620e+01,-2.175075e+01,-1.033286e+01,-6.633859e+00,4.174115e+00,-1.128882e+01,-8.337668e+00,-2.352600e+01,-4.936826e+00,-1.879922e+01,3.518705e+00,-1.920023e+01,-3.697935e+00,-3.319709e+00,-2.918704e+00,-4.512140e+00,-4.958224e+00,-4.308796e+00,-3.276117e+00,-2.459831e+00,2.992392e-01,4.588408e-01,7.442873e-01,1.112238e+00,1.464344e+00,1.588312e+00,1.989685e+00,2.659091e+00,1.675023e+02,7.488448e-01,5.462219e-03,-1.083668e-01,-4.080752e-01,-1.812257e+00,-1.052042e+00,-8.828869e-01,-1.695995e+00,-6.017952e-01,-5.137295e-01,6.417732e-01,6.493490e-01,9.930292e-01,1.856647e+00,1.528838e+00,-1.829446e+00,3.607626e-01,-2.471153e-01,5.580773e-02,1.133213e-02,8.358116e-02,1.013686e-01,3.941350e-02,-3.680146e-02,-5.338287e-02,6.222713e-03,-7.643112e-03,1.501030e-02,-2.202654e-03,-2.115357e-03,-6.499171e-03,3.495622e-03,-1.278853e-03,3.911206e+00,8.807564e-03,1.655328e+02,4.506718e-01,5.781401e-01,2.564008e-01,-5.798060e+00,2.129628e-02,5.171639e-03,-1.822314e-02
9,0.090000,1.857684e-01,-3.509595e+01,-8.380372e+00,5.000450e+00,-1.698466e+01,-2.449343e+01,-1.223999e+01,-6.351156e+00,1.395902e+00,-1.213843e+01,-6.058172e+00,-2.193661e+01,-5.380888e+00,-1.773800e+01,-5.603790e-01,-1.875108e+01,-4.164414e+00,-3.261300e+00,-2.872722e+00,-4.276512e+00,-4.800634e+00,-4.054064e+00,-3.192387e+00,-2.481668e+00,3.231788e-01,4.522495e-01,7.702904e-01,1.104154e+00,1.477696e+00,1.584300e+00,1.970863e+00,2.661031e+00,1.664990e+02,7.532530e-01,1.697030e-02,4.748077e-02,-5.409664e-01,-2.872846e+00,-1.513952e+00,-2.305288e+00,-2.249900e+00,4.428383e-01,-5.141953e-01,-1.653345e+00,2.304782e+00,2.671067e+00,2.877689e+00,1.068434e+00,-1.855462e+00,1.286292e+00,-3.591043e-01,1.189559e-01,8.381228e-02,1.936200e-01,8.357515e-02,1.672479e-01,-1.487789e-02,-4.570756e-02,1.134402e-02,1.219079e-03,6.256408e-03,3.684759e-04,-2.582765e-03,-1.344871e-03,-1.690903e-02,-3.826721e-02,5.446521e+00,9.997415e-03,1.634892e+02,3.644552e-01,3.961022e-01,1.994437e-01,1.005247e+01,-4.799215e-02,-1.082757e-01,-2.052954e-02
