frameIndex,frameTime,pcm_loudness_sma,pcm_fftMag_mfcc_sma[0],pcm_fftMag_mfcc_sma[1],pcm_fftMag_mfcc_sma[2],pcm_fftMag_mfcc_sma[3],pcm_fftMag_mfcc_sma[4],pcm_fftMag_mfcc_sma[5],pcm_fftMag_mfcc_sma[6],pcm_fftMag_mfcc_sma[7],pcm_fftMag_mfcc_sma[8],pcm_fftMag_mfcc_sma[9],pcm_fftMag_mfcc_sma[10],pcm_fftMag_mfcc_sma[11],pcm_fftMag_mfcc_sma[12],pcm_fftMag_mfcc_sma[13],pcm_fftMag_mfcc_sma[14],logMelFreqBand_sma[0],logMelFreqBand_sma[1],logMelFreqBand_sma[2],logMelFreqBand_sma[3],logMelFreqBand_sma[4],logMelFreqBand_sma[5],logMelFreqBand_sma[6],logMelFreqBand_sma[7],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],F0finEnv_sma,voicingFinalUnclipped_sma,pcm_loudness_sma_de,pcm_fftMag_mfcc_sma_de[0],pcm_fftMag_mfcc_sma_de[1],pcm_fftMag_mfcc_sma_de[2],pcm_fftMag_mfcc_sma_de[3],pcm_fftMag_mfcc_sma_de[4],pcm_fftMag_mfcc_sma_de[5],pcm_fftMag_mfcc_sma_de[6],pcm_fftMag_mfcc_sma_de[7],pcm_fftMag_mfcc_sma_de[8],pcm_fftMag_mfcc_sma_de[9],pcm_fftMag_mfcc_sma_de[10],pcm_fftMag_mfcc_sma_de[11],pcm_fftMag_mfcc_sma_de[12],pcm_fftMag_mfcc_sma_de[13],pcm_fftMag_mfcc_sma_de[14],logMelFreqBand_sma_de[0],logMelFreqBand_sma_de[1],logMelFreqBand_sma_de[2],logMelFreqBand_sma_de[3],logMelFreqBand_sma_de[4],logMelFreqBand_sma_de[5],logMelFreqBand_sma_de[6],logMelFreqBand_sma_de[7],lspFreq_sma_de[0],lspFreq_sma_de[1],lspFreq_sma_de[2],lspFreq_sma_de[3],lspFreq_sma_de[4],lspFreq_sma_de[5],lspFreq_sma_de[6],lspFreq_sma_de[7],F0finEnv_sma_de,voicingFinalUnclipped_sma_de,F0final_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,F0final_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de
0,0.000000,2.250256e-01,-3.830651e+01,-1.771275e+01,1.840780e+00,-2.648782e+01,-2.538644e+01,-9.370459e+00,3.579845e+00,5.952736e+00,-1.000225e+01,8.037780e+00,-1.257188e+00,1.535976e+00,-8.007623e+00,4.437922e+00,-8.617593e+00,-6.848536e+00,-4.214950e+00,-3.444622e+00,-4.243913e+00,-5.490717e+00,-4.088140e+00,-3.386460e+00,-2.217859e+00,4.200278e-01,5.268267e-01,7.654704e-01,1.054267e+00,1.422792e+00,1.598258e+00,1.700675e+00,2.239570e+00,0,2.111814e-01,-1.254995e-02,2.612442e-01,8.643981e-01,2.928722e-01,9.998524e-01,4.240690e-01,-6.357670e-02,-5.174831e-01,-4.978056e-01,9.707361e-01,-8.470535e-01,-8.838342e-01,6.912204e-01,-1.959795e-01,1.383729e+00,-1.354375e-01,1.878915e-01,5.863049e-02,3.938399e-02,-1.060648e-02,7.842507e-02,-2.021413e-02,3.667390e-02,-5.720582e-02,-4.874730e-03,-1.271778e-03,1.203549e-03,2.252958e-02,1.353066e-02,1.130402e-03,4.854822e-02,6.832979e-02,0,9.997590e-02,0,0,0,0,0,0,0,0
1,0.010000,1.935931e-01,-3.762322e+01,-1.574479e+01,2.560952e+00,-2.484083e+01,-2.594348e+01,-1.051275e+01,1.854547e+00,4.002671e+00,-9.636110e+00,6.255289e+00,-2.906124e+00,6.723161e-01,-9.731101e+00,6.566546e+00,-7.425032e+00,-6.356676e+00,-3.980862e+00,-3.302991e+00,-4.261132e+00,-5.409021e+00,-4.088315e+00,-3.307127e+00,-2.313077e+00,4.103277e-01,5.287898e-01,7.814580e-01,1.109195e+00,1.475913e+00,1.611397e+00,1.864376e+00,2.441555e+00,0,4.103383e-01,-1.783962e-02,2.139084e-01,8.635551e-01,1.769655e-01,1.382302e+00,6.979218e-01,-4.540825e-02,-8.403848e-02,1.166538e-01,1.879079e+00,-9.401724e-01,-1.751808e+00,1.079146e+00,3.703713e-01,1.696179e+00,-8.329832e-01,1.620269e-01,2.737493e-02,4.673724e-02,-5.108118e-02,1.212714e-01,-1.432757e-02,4.223454e-02,-7.916413e-02,-3.230682e-03,-2.035034e-03,-1.469886e-03,2.551302e-02,7.312858e-03,6.695628e-04,4.027789e-02,5.278371e-02,0,1.203149e-01,0,0,0,0,0,0,0,0
2,0.020000,1.779921e-01,-3.734193e+01,-1.437473e+01,2.945055e+00,-2.231205e+01,-2.298758e+01,-9.117195e+00,1.855078e+00,4.438741e+00,-5.331639e+00,4.693758e+00,-4.851892e+00,5.423909e+00,-8.125781e+00,1.029226e+01,-9.891061e+00,-6.155008e+00,-4.038842e+00,-3.318518e+00,-4.288336e+00,-5.139440e+00,-4.189124e+00,-3.242758e+00,-2.456279e+00,4.005042e-01,5.194862e-01,7.634944e-01,1.139451e+00,1.463885e+00,1.597341e+00,1.861566e+00,2.480227e+00,0,6.114824e-01,-7.699628e-03,2.982807e-01,3.919611e-01,5.201488e-01,1.638984e+00,1.362311e+00,7.708741e-01,1.075805e+00,7.114009e-01,1.965412e+00,-1.439545e+00,-1.781554e+00,1.907609e+00,1.622413e+00,1.590352e+00,-1.970732e+00,1.082607e-01,-5.674794e-02,2.846243e-02,-3.293305e-02,1.310472e-01,1.577244e-02,8.005059e-02,-1.775425e-02,-1.598522e-03,-3.551543e-03,-4.367155e-03,1.986632e-02,-4.022575e-03,-3.373742e-03,-2.239191e-03,1.963859e-02,0,1.004525e-01,0,0,0,0,0,0,0,0
3,0.030000,1.593443e-01,-3.771925e+01,-1.506398e+01,2.173470e+00,-2.166419e+01,-2.309627e+01,-9.724132e+00,4.022036e+00,7.293003e+00,-2.942163e+00,5.008929e+00,-8.218878e+00,4.987741e+00,-6.096687e+00,9.991652e+00,-1.214577e+01,-6.385165e+00,-4.166130e+00,-3.273988e+00,-4.477108e+00,-5.059999e+00,-4.109287e+00,-3.247139e+00,-2.494470e+00,4.136362e-01,5.203217e-01,7.591090e-01,1.139240e+00,1.438810e+00,1.602065e+00,1.821620e+00,2.383160e+00,0,6.126056e-01,6.751080e-03,4.666855e-01,-5.763112e-01,8.309848e-01,8.747622e-01,2.306211e+00,1.034827e+00,1.782997e+00,1.724300e+00,1.139105e+00,-1.837407e+00,-1.236293e+00,2.021444e+00,2.930581e+00,1.353583e+00,-1.756593e+00,1.728730e-02,-1.433280e-01,2.560685e-02,6.645250e-03,1.384764e-01,5.969677e-02,8.003397e-02,1.401673e-01,4.603112e-03,-1.398206e-04,9.752112e-03,8.999539e-03,-1.332517e-02,-5.171704e-03,-2.210697e-02,1.174545e-03,0,2.484024e-04,0,0,0,0,0,0,0,0
4,0.040000,2.036519e-01,-3.676709e+01,-1.609335e+01,4.635265e+00,-1.988122e+01,-1.999850e+01,-5.910398e+00,7.875127e+00,7.864575e+00,-3.522164e+00,1.463237e+00,-7.508582e+00,8.916309e+00,-1.712765e+00,1.067713e+01,-1.611088e+01,-6.292988e+00,-4.406056e+00,-3.316811e+00,-4.300591e+00,-5.009993e+00,-3.998793e+00,-3.016201e+00,-2.215934e+00,4.103810e-01,5.133030e-01,7.548091e-01,1.138576e+00,1.421231e+00,1.586056e+00,1.710858e+00,2.366960e+00,0,6.123105e-01,9.712152e-03,9.351551e-01,-1.068280e+00,1.504052e+00,-2.176174e-01,2.850277e+00,3.298663e-01,1.298789e+00,2.055404e+00,-5.622720e-01,-1.760360e+00,-2.282581e+00,1.167371e+00,3.340879e+00,1.539668e+00,-6.092168e-01,9.239054e-02,-1.150768e-01,9.960854e-02,5.833530e-02,1.499619e-01,1.051827e-01,6.666541e-02,3.515119e-01,3.697220e-03,1.087606e-03,2.502431e-02,2.649808e-03,-7.770061e-05,-1.670039e-03,1.749861e-03,4.672287e-02,0,-1.026681e-01,0,0,0,0,0,0,0,0
5,0.050000,2.145186e-01,-3.557721e+01,-1.776704e+01,5.870771e+00,-2.168244e+01,-1.590697e+01,-6.942017e+00,7.759510e+00,1.091125e+01,-4.845325e+00,-1.316486e+00,-7.759245e+00,9.033334e+00,1.715297e+00,1.314203e+01,-1.309808e+01,-6.201250e+00,-4.513895e+00,-3.175810e+00,-4.221778e+00,-4.781363e+00,-3.884997e+00,-3.020235e+00,-1.732413e+00,4.284049e-01,5.311823e-01,8.345612e-01,1.154630e+00,1.430614e+00,1.591181e+00,1.829196e+00,2.504061e+00,0,4.111663e-01,-5.218253e-03,1.204623e+00,-1.270489e+00,1.021014e+00,-5.364345e-01,3.881863e+00,-1.749744e-02,-1.019949e+00,2.888953e+00,-4.496438e-01,-2.666002e-01,-3.098549e+00,9.530252e-01,3.060415e+00,2.508326e+00,1.555991e+00,1.121205e-01,-9.984789e-02,1.027972e-01,8.279214e-02,2.866025e-01,1.173628e-01,3.985746e-02,4.640835e-01,2.852938e-03,4.286528e-03,3.999867e-02,6.667733e-04,7.356882e-03,-1.507247e-03,4.368357e-02,8.408759e-02,0,-1.184520e-01,0,0,0,0,0,0,0,0
6,0.060000,1.989657e-01,-3.373717e+01,-1.836460e+01,8.616663e+00,-2.339102e+01,-1.233084e+01,-8.858921e+00,6.480288e+00,1.290664e+01,-7.191418e+00,-9.453363e-01,-1.649461e+01,9.237968e+00,4.672619e+00,1.641541e+01,-1.246099e+01,-5.785013e+00,-4.440343e+00,-2.869564e+00,-4.124324e+00,-4.528948e+00,-3.775355e+00,-3.022882e+00,-1.079748e+00,4.116060e-01,5.194940e-01,8.508899e-01,1.145005e+00,1.467594e+00,1.594433e+00,1.866527e+00,2.653391e+00,0,1.988618e-01,-2.460575e-02,1.121519e+00,-5.683119e-01,-2.992616e-01,1.147953e-01,3.132553e+00,4.124181e-01,-3.695110e+00,1.904256e+00,4.024434e-03,2.279260e+00,-3.144010e+00,-7.720799e-01,8.152561e-01,1.435079e+00,1.730041e+00,1.435284e-01,1.330509e-02,4.918094e-02,1.055400e-01,3.740979e-01,1.176064e-01,4.320614e-02,3.609172e-01,-5.552107e-03,9.276998e-03,3.689069e-02,-7.557022e-03,1.425250e-02,5.104792e-03,6.014512e-02,7.515027e-02,1.343638e+01,-4.213945e-02,0,0,0,0,1.343638e+01,0,0,0
7,0.070000,1.355961e-01,-3.321109e+01,-2.028080e+01,5.287841e+00,-2.259147e+01,-7.520780e+00,-8.337358e+00,-3.802894e-01,1.921674e+01,-3.355755e+00,4.880214e+00,-1.921861e+01,9.592037e+00,6.012698e+00,1.966414e+01,-6.190767e+00,-6.078550e+00,-4.648225e+00,-2.983625e+00,-4.151280e+00,-3.867509e+00,-3.634192e+00,-3.044511e+00,-7.421454e-01,4.272884e-01,5.386589e-01,9.110620e-01,1.139359e+00,1.452413e+00,1.590340e+00,1.962203e+00,2.660383e+00,0,2.270701e-01,-2.652726e-02,9.804497e-01,1.264424e+00,-1.739729e+00,8.902367e-01,1.413092e+00,2.885366e+00,-5.484490e+00,-1.815654e+00,-4.052044e-01,3.994251e+00,-5.277057e-01,-2.375813e+00,-1.832614e+00,-8.314065e-01,6.307586e-01,2.741521e-01,1.949756e-01,1.793528e-03,3.032523e-01,4.080194e-01,5.845511e-02,6.058536e-02,6.651144e-02,-1.425053e-02,1.200752e-02,1.503544e-02,-2.495039e-02,1.182075e-02,6.588662e-03,5.081475e-02,3.428400e-02,3.356065e+01,1.015265e-01,0,0,0,0,3.346978e+01,0,0,0
8,0.080000,1.200844e-01,-3.234255e+01,-1.767803e+01,3.430422e+00,-1.885272e+01,-8.528827e+00,-3.150637e+00,-6.530523e+00,1.323311e+01,-4.246827e+00,9.761189e+00,-1.749895e+01,4.776558e+00,2.148150e-01,1.459147e+01,-1.091434e+01,-5.636696e+00,-4.272365e+00,-3.166999e+00,-3.808140e+00,-3.596431e+00,-3.536163e+00,-2.788033e+00,-9.064823e-01,3.831787e-01,5.559497e-01,9.010122e-01,1.108426e+00,1.481594e+00,1.612000e+00,1.945080e+00,2.664551e+00,6.718188e+01,4.936613e-01,-3.378255e-03,1.200091e+00,3.590853e+00,-2.799307e+00,9.819756e-02,-9.746389e-01,4.962247e+00,-5.660928e+00,-6.591197e+00,-1.571957e+00,4.278890e+00,2.897734e+00,-3.982244e+00,-4.470777e+00,-3.614525e+00,-4.589815e-01,5.055961e-01,5.000194e-01,1.273482e-01,6.318278e-01,4.335384e-01,-1.840906e-02,6.355381e-02,-2.238329e-01,-1.899029e-02,1.241168e-02,-8.494323e-03,-4.678714e-02,-3.725171e-03,1.200609e-02,4.713174e-02,4.618859e-03,5.362251e+01,1.791076e-01,6.718188e+01,0,0,0,5.334438e+01,0,0,2.610344e-02
9,0.090000,1.213230e-01,-3.137228e+01,-1.178821e+01,-2.347512e-01,-1.950040e+01,-1.074251e+01,4.630675e+00,-1.315754e+01,1.669746e+00,-8.343642e+00,1.330151e+01,-9.895606e+00,-6.150265e-01,-5.218870e+00,9.896964e+00,-1.071762e+01,-4.904647e+00,-3.623006e+00,-3.018125e+00,-2.863609e+00,-3.207525e+00,-3.712317e+00,-2.834733e+00,-1.486489e+00,3.713659e-01,5.729920e-01,8.846772e-01,1.048168e+00,1.482718e+00,1.615341e+00,2.043993e+00,2.669901e+00,1.342123e+02,7.713990e-01,2.731069e-02,1.953138e+00,5.162697e+00,-2.991553e+00,-1.850251e+00,-3.234975e+00,5.333474e+00,-4.238087e+00,-9.812918e+00,-3.753686e+00,3.519543e+00,3.277672e+00,-4.389741e+00,-5.259268e+00,-4.775085e+00,-4.289324e-01,7.701157e-01,7.844141e-01,4.414121e-01,9.679386e-01,4.712115e-01,-1.034935e-02,7.912922e-02,-2.857237e-01,-1.566207e-02,4.339868e-03,-3.371612e-02,-6.288975e-02,-1.772302e-02,1.429802e-02,4.940525e-02,6.533694e-03,5.346083e+01,1.547607e-01,1.337580e+02,0,0,0,5.297578e+01,4.099522e-04,0,3.990423e-02
10,0.100000,1.892110e-01,-2.865613e+01,-4.656633e+00,-2.618578e+00,-2.444556e+01,-1.559317e+01,9.468300e+00,-1.543573e+01,-1.127586e+01,-1.255726e+01,1.623847e+01,-6.667440e+00,-5.569720e+00,-1.206548e+01,3.226370e+00,-1.249247e+01,-3.843983e+00,-2.452856e+00,-2.215574e+00,-1.609021e+00,-2.691248e+00,-3.828337e+00,-2.810002e+00,-1.826741e+00,3.446158e-01,5.643858e-01,8.216107e-01,9.566653e-01,1.433816e+00,1.641963e+00,2.061291e+00,2.671726e+00,2.010064e+02,8.222351e-01,4.002124e-02,2.535127e+00,4.512276e+00,-3.520979e+00,-3.049293e+00,-3.378087e+00,4.020729e+00,-2.993985e+00,-8.110505e+00,-3.806277e+00,2.734195e+00,2.240759e+00,-3.167449e+00,-3.414190e+00,-3.409198e+00,1.808545e+00,7.307910e-01,7.929853e-01,6.569041e-01,1.065357e+00,6.005833e-01,1.086351e-01,1.247831e-01,-1.252423e-01,-2.165645e-04,1.231074e-03,-3.214301e-02,-5.939580e-02,-3.574550e-02,9.234262e-03,5.519436e-02,5.897856e-03,3.314143e+01,7.489450e-02,1.998429e+02,0,0,1.305172e-01,3.264691e+01,1.227429e-03,2.063149e-04,4.529668e-02
11,0.110000,2.375863e-01,-2.528861e+01,-9.780118e-01,-6.645422e+00,-2.904630e+01,-2.016348e+01,1.202054e+01,-1.711812e+01,-1.759337e+01,-1.796897e+01,1.923929e+01,-8.245999e+00,-7.183527e+00,-1.414349e+01,1.471264e+00,-7.546360e+00,-3.124328e+00,-1.635910e+00,-1.252278e+00,-4.111460e-01,-1.964042e+00,-3.539851e+00,-2.637880e+00,-1.710635e+00,3.682595e-01,5.561401e-01,7.821822e-01,9.007912e-01,1.387687e+00,1.646849e+00,2.151124e+00,2.689464e+00,2.003919e+02,8.365867e-01,3.645275e-02,2.557423e+00,2.612811e+00,-3.355738e+00,-2.110135e+00,-2.224431e+00,2.312490e+00,-2.565616e+00,-4.645578e+00,-2.715933e+00,1.262605e+00,1.246383e+00,-2.231187e+00,-1.689706e+00,-1.791763e+00,2.543453e+00,5.390661e-01,5.905229e-01,5.998393e-01,8.837608e-01,6.210836e-01,2.496971e-01,2.271837e-01,1.015143e-01,8.507932e-03,3.969139e-03,-2.101594e-02,-4.027032e-02,-3.809631e-02,-1.991594e-03,2.225740e-02,-1.629877e-03,1.291617e+01,1.259796e-02,1.985483e+02,2.049761e-03,0,1.342625e-01,1.270413e+01,1.786134e-03,7.144109e-04,1.148076e-02
12,0.120000,2.620590e-01,-2.270875e+01,-5.217493e-01,-1.096914e+01,-2.932623e+01,-2.070878e+01,1.325807e+01,-1.952016e+01,-1.768785e+01,-1.846555e+01,2.046327e+01,-7.119956e+00,-7.776433e+00,-1.239382e+01,1.758325e+00,-3.457237e+00,-2.872901e+00,-1.300986e+00,-7.654021e-01,2.924155e-01,-1.215256e+00,-3.079221e+00,-2.262544e+00,-1.420621e+00,3.836491e-01,5.705310e-01,7.915447e-01,8.851354e-01,1.350382e+00,1.642418e+00,2.167486e+00,2.684258e+00,1.997992e+02,8.355400e-01,2.995803e-02,1.823618e+00,7.877172e-01,-2.393151e+00,-3.838959e-02,1.962324e-01,1.512829e+00,-3.560404e+00,-6.236273e-01,-7.942175e-01,-3.400684e-01,2.100897e+00,-2.125563e+00,2.705760e-01,-4.821386e-01,3.058805e+00,2.892371e-01,2.677618e-01,3.010367e-01,5.233571e-01,5.083467e-01,2.515395e-01,2.362778e-01,2.395310e-01,1.104074e-02,9.086859e-03,-3.311056e-03,-1.570248e-02,-3.452260e-02,-2.421978e-02,-1.047862e-02,-1.067760e-02,-4.570251e-01,-4.365909e-03,1.980213e+02,5.112264e-03,1.031575e-03,1.593521e-01,-2.674683e-01,1.549888e-03,1.321819e-03,-2.455259e-02
13,0.130000,2.671627e-01,-2.155886e+01,-7.915985e-01,-1.283816e+01,-2.761074e+01,-1.930686e+01,1.429824e+01,-2.394340e+01,-1.835215e+01,-1.896916e+01,1.750213e+01,-3.437434e+00,-1.066761e+01,-1.350323e+01,1.672174e+00,-2.517971e+00,-2.694858e+00,-1.246326e+00,-7.440141e-01,6.044762e-01,-8.401036e-01,-2.838390e+00,-1.972544e+00,-1.181977e+00,3.943889e-01,5.897651e-01,7.946305e-01,8.825809e-01,1.333953e+00,1.605156e+00,2.102182e+00,2.655485e+00,1.993968e+02,8.277364e-01,4.052802e-02,8.364609e-01,-2.830895e-01,-3.944373e-01,1.801376e+00,2.154990e+00,4.999474e-01,-4.360060e+00,1.218880e+00,1.449295e+00,-2.370028e+00,2.602803e+00,-2.412700e+00,8.189503e-01,-3.147716e-02,2.017801e+00,1.452457e-01,3.662144e-02,-3.975537e-02,9.628035e-02,2.734516e-01,1.252114e-01,1.689499e-01,2.466250e-01,-1.265070e-03,4.312915e-03,4.721224e-03,5.518794e-04,-4.171012e-02,-4.015640e-02,-7.256784e-02,-6.468725e-02,-2.590088e-01,-1.497006e-02,1.981895e+02,6.374538e-03,3.056267e-03,4.298632e-02,3.350555e-01,8.925019e-04,1.781175e-03,-2.265656e-02
