frameIndex,frameTime,pcm_loudness_sma,pcm_fftMag_mfcc_sma[0],pcm_fftMag_mfcc_sma[1],pcm_fftMag_mfcc_sma[2],pcm_fftMag_mfcc_sma[3],pcm_fftMag_mfcc_sma[4],pcm_fftMag_mfcc_sma[5],pcm_fftMag_mfcc_sma[6],pcm_fftMag_mfcc_sma[7],pcm_fftMag_mfcc_sma[8],pcm_fftMag_mfcc_sma[9],pcm_fftMag_mfcc_sma[10],pcm_fftMag_mfcc_sma[11],pcm_fftMag_mfcc_sma[12],pcm_fftMag_mfcc_sma[13],pcm_fftMag_mfcc_sma[14],logMelFreqBand_sma[0],logMelFreqBand_sma[1],logMelFreqBand_sma[2],logMelFreqBand_sma[3],logMelFreqBand_sma[4],logMelFreqBand_sma[5],logMelFreqBand_sma[6],logMelFreqBand_sma[7],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],F0finEnv_sma,voicingFinalUnclipped_sma,pcm_loudness_sma_de,pcm_fftMag_mfcc_sma_de[0],pcm_fftMag_mfcc_sma_de[1],pcm_fftMag_mfcc_sma_de[2],pcm_fftMag_mfcc_sma_de[3],pcm_fftMag_mfcc_sma_de[4],pcm_fftMag_mfcc_sma_de[5],pcm_fftMag_mfcc_sma_de[6],pcm_fftMag_mfcc_sma_de[7],pcm_fftMag_mfcc_sma_de[8],pcm_fftMag_mfcc_sma_de[9],pcm_fftMag_mfcc_sma_de[10],pcm_fftMag_mfcc_sma_de[11],pcm_fftMag_mfcc_sma_de[12],pcm_fftMag_mfcc_sma_de[13],pcm_fftMag_mfcc_sma_de[14],logMelFreqBand_sma_de[0],logMelFreqBand_sma_de[1],logMelFreqBand_sma_de[2],logMelFreqBand_sma_de[3],logMelFreqBand_sma_de[4],logMelFreqBand_sma_de[5],logMelFreqBand_sma_de[6],logMelFreqBand_sma_de[7],lspFreq_sma_de[0],lspFreq_sma_de[1],lspFreq_sma_de[2],lspFreq_sma_de[3],lspFreq_sma_de[4],lspFreq_sma_de[5],lspFreq_sma_de[6],lspFreq_sma_de[7],F0finEnv_sma_de,voicingFinalUnclipped_sma_de,F0final_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,F0final_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de
0,0.000000,1.287785e-01,-3.644147e+01,-1.475883e+01,-1.173571e+00,-2.537076e+01,-2.367426e+01,-1.717370e+00,1.015812e+01,1.543803e+01,-1.703394e+01,4.678686e+00,-2.391531e+00,5.341659e+00,-1.136571e+01,-2.118809e+00,-9.515532e+00,-6.553675e+00,-4.073558e+00,-2.787468e+00,-3.269713e+00,-5.122258e+00,-3.761085e+00,-3.371412e+00,-1.997842e+00,3.988893e-01,5.630865e-01,7.370656e-01,1.106575e+00,1.522974e+00,1.606320e+00,1.908795e+00,2.516815e+00,0,2.106415e-01,-5.635252e-03,7.622219e-01,1.255808e-02,-3.136306e+00,9.438934e-01,4.079364e+00,4.271421e-01,-4.439681e+00,-3.080229e+00,2.017068e+00,3.350282e+00,-1.532490e-01,4.058273e-01,2.698862e+00,1.962452e+00,-7.000319e-01,2.119460e-02,-1.819615e-02,-4.727859e-02,2.078513e-01,6.078383e-01,1.619952e-01,6.856199e-02,-5.139846e-02,8.140877e-03,1.131374e-02,2.756635e-02,1.208925e-03,-1.216056e-02,-5.805492e-04,9.641647e-03,2.627020e-02,3.040991e+01,1.298431e-01,0,0,0,0,3.038140e+01,0,0,2.480620e-02
1,0.010000,9.776860e-02,-3.552285e+01,-1.501366e+01,-6.265991e+00,-2.372075e+01,-1.592919e+01,-5.025750e-01,1.031412e+00,1.016520e+01,-1.228469e+01,1.180997e+01,-1.615137e+00,7.592162e+00,-6.802344e+00,2.171617e+00,-1.134556e+01,-6.616951e+00,-4.165255e+00,-2.982007e+00,-3.001439e+00,-4.093201e+00,-3.598182e+00,-3.325874e+00,-2.099089e+00,4.088953e-01,5.689639e-01,7.692266e-01,1.119419e+00,1.486652e+00,1.602827e+00,1.910274e+00,2.571002e+00,6.083882e+01,4.628204e-01,1.430141e-03,1.786667e+00,5.316044e-01,-5.841971e+00,1.051576e+00,6.257366e+00,6.546940e-01,-5.464794e+00,-5.446007e+00,1.801646e+00,4.194627e+00,-1.140356e+00,3.255281e-01,4.596402e+00,2.182267e+00,-1.745546e+00,1.383300e-01,4.699206e-02,1.160693e-01,5.400249e-01,1.051188e+00,3.760341e-01,1.659315e-01,-1.029147e-01,1.648957e-02,2.570449e-02,4.122145e-02,-6.712663e-03,-1.444554e-02,6.162310e-03,1.571218e-02,3.214119e-02,4.864241e+01,1.699709e-01,6.083882e+01,0,0,0,4.858498e+01,1.924040e-02,1.110272e-02,6.912318e-02
2,0.020000,1.161071e-01,-3.308967e+01,-1.456862e+01,-1.430889e+01,-2.147630e+01,-7.149969e+00,-1.890571e-01,-7.476931e+00,2.673297e+00,-9.323224e+00,1.786445e+01,-3.545973e+00,6.245544e+00,-1.530851e-01,5.548238e+00,-1.210068e+01,-6.416063e+00,-4.118690e+00,-2.926592e+00,-2.364593e+00,-2.597594e+00,-3.032560e+00,-3.051371e+00,-2.204211e+00,4.345907e-01,6.167164e-01,8.588169e-01,1.106197e+00,1.480332e+00,1.605163e+00,1.956264e+00,2.621072e+00,1.216301e+02,7.337677e-01,1.592557e-02,3.085493e+00,1.400140e+00,-7.709555e+00,6.381264e-01,6.649753e+00,7.790318e-01,-4.523815e+00,-6.089602e+00,4.588111e-01,2.836011e+00,-1.906566e+00,-5.810018e-02,5.189745e+00,1.563060e+00,-1.685275e+00,3.623888e-01,2.164827e-01,4.458426e-01,8.953747e-01,1.332503e+00,6.108091e-01,2.983895e-01,-9.214692e-02,2.873917e-02,3.534252e-02,4.846335e-02,-1.784867e-02,-1.961192e-02,1.057302e-02,1.251690e-02,2.304563e-02,4.862520e+01,1.573650e-01,1.214876e+02,0,0,1.240310e-01,4.857360e+01,2.946318e-02,2.835376e-02,1.019964e-01
3,0.030000,1.422648e-01,-2.918403e+01,-1.219591e+01,-2.381577e+01,-2.206011e+01,-6.495680e-01,7.919435e-01,-8.348324e+00,-5.409643e+00,-1.188107e+01,1.905894e+01,-7.516089e+00,6.517357e+00,6.009983e+00,4.959004e+00,-1.695069e+01,-5.930830e+00,-3.816031e+00,-2.137560e+00,-1.022148e+00,-1.128652e+00,-2.245177e+00,-2.701775e+00,-2.409232e+00,4.634865e-01,6.647939e-01,8.822972e-01,1.073200e+00,1.472067e+00,1.637710e+00,1.963621e+00,2.625392e+00,1.823970e+02,7.989329e-01,5.434117e-02,3.935996e+00,2.136643e+00,-7.434603e+00,-4.283613e-01,4.493622e+00,5.705526e-01,-1.545812e+00,-4.016832e+00,-1.354922e+00,1.370498e-01,-1.890463e+00,4.051127e-02,4.332448e+00,4.389633e-01,-9.217557e-01,5.687147e-01,4.202956e-01,7.915639e-01,1.071021e+00,1.237448e+00,7.215739e-01,4.042923e-01,-1.193199e-02,3.590345e-02,2.789543e-02,3.475893e-02,-2.220951e-02,-2.737093e-02,1.141581e-02,-7.093715e-03,4.548240e-03,3.038074e+01,8.513101e-02,1.821811e+02,9.620201e-02,5.551362e-02,2.836004e-01,3.040229e+01,3.036706e-02,4.590328e-02,9.016165e-02
4,0.040000,1.861582e-01,-2.418341e+01,-9.167002e+00,-3.094646e+01,-2.301045e+01,1.934695e+00,1.530529e+00,-7.771088e+00,-7.222562e+00,-1.494170e+01,1.523426e+01,-8.973887e+00,5.588561e+00,8.176850e+00,4.302798e+00,-1.513934e+01,-5.084791e+00,-3.165756e+00,-9.804787e-01,2.175151e-01,5.798221e-02,-1.383542e+00,-2.191514e+00,-2.303506e+00,5.152896e-01,6.918840e-01,9.228470e-01,1.040441e+00,1.432207e+00,1.641744e+00,1.944705e+00,2.604848e+00,1.823469e+02,8.294103e-01,6.488799e-02,3.962422e+00,2.241390e+00,-5.771920e+00,-8.695366e-01,1.645896e+00,-2.749762e-02,1.735195e-01,-1.054463e+00,-2.720019e+00,-1.952826e+00,-1.686827e+00,-3.604550e-01,3.027100e+00,-5.656428e-01,-7.389764e-02,6.807794e-01,5.324739e-01,9.061213e-01,9.709427e-01,9.457701e-01,6.994951e-01,4.612109e-01,1.052319e-01,3.394127e-02,9.831262e-03,9.734440e-03,-2.097093e-02,-4.907345e-02,2.970493e-03,-5.982428e-02,-3.544288e-02,1.218395e+01,2.655751e-02,1.821969e+02,9.921492e-02,1.140120e-01,3.681821e-01,1.234849e+01,2.116999e-03,3.525110e-02,1.677453e-02
5,0.050000,3.344489e-01,-2.029600e+01,-7.031251e+00,-3.512022e+01,-2.509548e+01,1.996584e+00,1.490395e+00,-6.550570e+00,-4.971037e+00,-1.625006e+01,1.381032e+01,-8.353493e+00,8.123210e+00,1.069493e+01,4.989153e+00,-1.443501e+01,-4.439014e+00,-2.540244e+00,2.756337e-03,1.062613e+00,7.662501e-01,-8.148217e-01,-1.734342e+00,-2.109102e+00,5.480631e-01,6.708573e-01,9.110062e-01,1.041250e+00,1.373860e+00,1.641616e+00,1.880584e+00,2.601856e+00,1.823841e+02,8.406542e-01,6.066513e-02,3.143148e+00,1.570449e+00,-3.242675e+00,-7.282845e-01,-6.936322e-01,-1.030153e+00,5.482177e-01,1.728622e+00,-2.168241e+00,-2.226958e+00,-1.328013e+00,-1.174456e+00,1.986075e+00,-4.900302e-01,1.064620e+00,5.968703e-01,5.080931e-01,7.169273e-01,6.039066e-01,5.685944e-01,5.495230e-01,4.399276e-01,2.056103e-01,1.974793e-02,-6.601298e-03,-4.932660e-03,-1.207530e-02,-5.991331e-02,-6.364894e-03,-8.108185e-02,-8.170481e-02,1.225830e-01,1.060698e-02,1.824957e+02,1.022278e-01,1.725104e-01,3.287327e-01,4.417709e-01,-2.739573e-02,1.337603e-03,-4.580140e-02
6,0.060000,3.444550e-01,-1.772158e+01,-5.944002e+00,-3.751626e+01,-2.430629e+01,-2.435635e-01,-6.757709e-01,-7.508211e+00,-2.818320e+00,-2.073882e+01,1.072463e+01,-1.156141e+01,3.640343e+00,1.263994e+01,2.704950e+00,-1.372801e+01,-3.758075e+00,-2.094214e+00,5.338566e-01,1.447740e+00,1.183805e+00,-2.502626e-01,-1.229034e+00,-1.828116e+00,5.620087e-01,6.628411e-01,8.931347e-01,1.017317e+00,1.284068e+00,1.618062e+00,1.698661e+00,2.455626e+00,1.825563e+02,8.456945e-01,2.102008e-02,2.026438e+00,8.736858e-01,-1.467718e+00,-5.461275e-01,-1.893942e+00,-1.925239e+00,4.211158e-01,3.139828e+00,-1.475841e+00,-1.889536e+00,-2.370604e+00,-2.126964e+00,8.083770e-01,-3.868792e-01,1.054022e+00,3.920633e-01,3.866834e-01,4.604107e-01,2.638646e-01,2.812262e-01,3.753100e-01,3.351398e-01,2.156238e-01,5.585671e-04,-1.351499e-02,-1.259226e-02,-2.485239e-03,-4.577894e-02,-7.028115e-03,-5.858024e-02,-9.022620e-02,2.847458e-01,2.229273e-03,1.830728e+02,7.572082e-03,1.177571e-01,1.853375e-01,7.712418e-01,-2.880799e-02,-3.351549e-02,-7.226478e-02
7,0.070000,3.664421e-01,-1.669921e+01,-5.955160e+00,-3.674424e+01,-2.505361e+01,-3.028600e+00,-3.255671e+00,-5.738674e+00,1.031347e+00,-1.982371e+01,1.017896e+01,-1.286239e+01,1.619188e+00,1.370881e+01,3.307778e+00,-1.233326e+01,-3.609837e+00,-1.811337e+00,6.899092e-01,1.382273e+00,1.151409e+00,-6.420157e-02,-9.833774e-01,-1.618875e+00,5.388666e-01,6.463089e-01,8.724901e-01,1.024385e+00,1.246570e+00,1.617726e+00,1.681234e+00,2.291479e+00,1.829052e+02,8.438256e-01,-8.830786e-03,1.356595e+00,5.858003e-01,-2.104721e-01,-1.778208e-01,-1.322905e+00,-2.228423e+00,2.345676e-01,4.248523e+00,3.888750e-01,-1.910743e+00,-3.182650e+00,-1.960126e+00,-5.490125e-01,3.537692e-01,1.921663e+00,2.430051e-01,2.891994e-01,2.873904e-01,4.996347e-02,1.686066e-01,2.644511e-01,1.759517e-01,1.828412e-01,-1.440863e-02,-1.282870e-02,-3.533983e-03,5.203557e-03,-1.729680e-02,-8.664692e-03,-4.127204e-03,-5.298147e-02,5.083664e-01,-1.674432e-03,1.839520e+02,5.044804e-03,6.032909e-02,1.460157e-01,1.179253e+00,-2.007343e-02,-4.560246e-02,-5.566047e-02
8,0.080000,2.752620e-01,-1.584961e+01,-5.336618e+00,-3.747304e+01,-2.576202e+01,-5.022422e+00,-5.722631e+00,-6.071456e+00,5.475385e+00,-2.053408e+01,7.602259e+00,-1.857246e+01,-1.794249e+00,1.071179e+01,3.209090e+00,-1.092011e+01,-3.539063e+00,-1.596793e+00,9.779980e-01,1.377008e+00,1.271534e+00,1.176981e-01,-8.912972e-01,-1.470500e+00,5.226807e-01,6.365833e-01,8.791438e-01,1.036447e+00,1.266957e+00,1.618548e+00,1.751479e+00,2.308905e+00,1.835101e+02,8.389710e-01,1.604782e-02,1.142907e+00,6.571972e-01,-3.702622e-02,1.989906e-01,-5.798264e-01,-2.860231e+00,-3.894906e-02,5.331484e+00,1.911522e+00,-2.048471e+00,-3.291646e+00,-8.326548e-01,-1.683583e+00,4.983270e-01,2.994847e+00,1.710612e-01,2.921283e-01,2.476307e-01,-3.242310e-02,1.924367e-01,2.620743e-01,5.915224e-02,1.242832e-01,-1.976635e-02,-1.659405e-02,6.834149e-03,1.509961e-02,9.376347e-03,-2.370404e-02,3.594927e-02,-2.253788e-02,7.943466e-01,-4.915750e-03,1.853249e+02,3.766500e-03,2.525199e-03,9.821669e-02,1.652283e+00,1.483340e-04,-2.834280e-02,-2.751545e-02
9,0.090000,3.248915e-01,-1.444901e+01,-4.405942e+00,-3.619419e+01,-2.525672e+01,-2.228512e+00,-7.128290e+00,-6.096109e+00,1.212472e+01,-1.440806e+01,5.817791e+00,-2.076122e+01,1.039876e+00,8.913942e+00,6.505929e+00,-6.230642e+00,-3.333494e+00,-1.342958e+00,1.217637e+00,1.347796e+00,1.565419e+00,3.234537e-01,-1.023451e+00,-1.373704e+00,4.956839e-01,6.198426e-01,9.003317e-01,1.057703e+00,1.295931e+00,1.598050e+00,1.833539e+00,2.410309e+00,1.844491e+02,8.356438e-01,5.327798e-02,1.162412e+00,6.464178e-01,-2.351120e-01,1.536889e+00,-6.875326e-01,-4.165371e+00,-6.590950e-01,5.177863e+00,3.013970e+00,-2.350694e+00,-2.089292e+00,-3.875495e-02,-2.658731e+00,-3.008273e-01,4.399833e+00,2.198357e-01,3.719727e-01,2.121031e-01,-8.847885e-02,2.603515e-01,3.589258e-01,6.515759e-02,6.813874e-02,-1.898158e-02,-2.100787e-02,2.099467e-02,2.296193e-02,1.484805e-02,-3.634654e-02,2.481920e-02,-4.055047e-03,1.123264e+00,-9.427977e-03,1.872659e+02,3.763502e-03,2.114013e-03,9.399077e-02,2.109998e+00,2.089096e-03,-1.009065e-02,-1.924117e-02
