frameIndex,frameTime,pcm_loudness_sma,pcm_fftMag_mfcc_sma[0],pcm_fftMag_mfcc_sma[1],pcm_fftMag_mfcc_sma[2],pcm_fftMag_mfcc_sma[3],pcm_fftMag_mfcc_sma[4],pcm_fftMag_mfcc_sma[5],pcm_fftMag_mfcc_sma[6],pcm_fftMag_mfcc_sma[7],pcm_fftMag_mfcc_sma[8],pcm_fftMag_mfcc_sma[9],pcm_fftMag_mfcc_sma[10],pcm_fftMag_mfcc_sma[11],pcm_fftMag_mfcc_sma[12],pcm_fftMag_mfcc_sma[13],pcm_fftMag_mfcc_sma[14],logMelFreqBand_sma[0],logMelFreqBand_sma[1],logMelFreqBand_sma[2],logMelFreqBand_sma[3],logMelFreqBand_sma[4],logMelFreqBand_sma[5],logMelFreqBand_sma[6],logMelFreqBand_sma[7],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],F0finEnv_sma,voicingFinalUnclipped_sma,pcm_loudness_sma_de,pcm_fftMag_mfcc_sma_de[0],pcm_fftMag_mfcc_sma_de[1],pcm_fftMag_mfcc_sma_de[2],pcm_fftMag_mfcc_sma_de[3],pcm_fftMag_mfcc_sma_de[4],pcm_fftMag_mfcc_sma_de[5],pcm_fftMag_mfcc_sma_de[6],pcm_fftMag_mfcc_sma_de[7],pcm_fftMag_mfcc_sma_de[8],pcm_fftMag_mfcc_sma_de[9],pcm_fftMag_mfcc_sma_de[10],pcm_fftMag_mfcc_sma_de[11],pcm_fftMag_mfcc_sma_de[12],pcm_fftMag_mfcc_sma_de[13],pcm_fftMag_mfcc_sma_de[14],logMelFreqBand_sma_de[0],logMelFreqBand_sma_de[1],logMelFreqBand_sma_de[2],logMelFreqBand_sma_de[3],logMelFreqBand_sma_de[4],logMelFreqBand_sma_de[5],logMelFreqBand_sma_de[6],logMelFreqBand_sma_de[7],lspFreq_sma_de[0],lspFreq_sma_de[1],lspFreq_sma_de[2],lspFreq_sma_de[3],lspFreq_sma_de[4],lspFreq_sma_de[5],lspFreq_sma_de[6],lspFreq_sma_de[7],F0finEnv_sma_de,voicingFinalUnclipped_sma_de,F0final_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,F0final_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de
0,0.000000,4.969359e-02,-3.690678e+01,-1.536339e+01,-7.903533e+00,-2.721110e+01,-2.256322e+01,-5.111143e+00,-5.139234e+00,6.657757e+00,-6.651225e+00,1.125932e+01,2.919293e+00,9.353190e+00,-1.653411e+01,4.852526e+00,-1.137397e+01,-6.758602e+00,-3.519837e+00,-2.951359e+00,-3.313833e+00,-4.405497e+00,-3.943523e+00,-3.292240e+00,-2.429651e+00,4.147134e-01,5.436583e-01,8.255793e-01,1.117818e+00,1.510611e+00,1.619282e+00,2.095265e+00,2.672843e+00,0,2.413767e-01,2.189830e-02,5.934078e-01,-1.028119e-01,-1.550383e+00,-3.604115e-01,2.178000e+00,3.258321e+00,9.659736e-01,-1.813708e+00,5.936534e-01,3.011662e+00,1.341851e+00,-2.812663e-01,2.519105e+00,2.225483e-01,-1.744943e+00,-7.587633e-02,-8.649974e-02,1.074617e-01,3.288653e-01,3.016213e-01,1.404354e-01,7.739405e-02,4.412086e-02,1.363270e-02,1.877030e-02,-4.312801e-03,-1.867716e-02,-1.385245e-02,-3.073573e-03,-5.614084e-02,-2.257814e-02,0,1.072915e-01,0,0,0,0,0,0,0,0
1,0.010000,1.247069e-01,-3.575175e+01,-1.565718e+01,-1.107765e+01,-2.746202e+01,-1.816967e+01,-2.479590e-01,-4.529526e+00,3.509097e+00,-5.688465e+00,1.675032e+01,8.212555e+00,8.792007e+00,-1.116977e+01,5.209636e+00,-1.559142e+01,-6.868395e+00,-3.683563e+00,-2.784096e+00,-2.694874e+00,-3.844025e+00,-3.575395e+00,-3.144880e+00,-2.343182e+00,4.467509e-01,5.828313e-01,8.163459e-01,1.097180e+00,1.484200e+00,1.608274e+00,1.961308e+00,2.605483e+00,0,4.613947e-01,3.492241e-02,9.414543e-01,-5.410109e-02,-2.563481e+00,-6.955382e-01,3.607750e+00,5.463988e+00,1.226444e+00,-3.452555e+00,3.106103e-02,3.451154e+00,-4.036770e-02,-1.907846e+00,3.373362e+00,2.940615e-01,-1.548167e+00,-6.394877e-02,-1.806371e-01,1.748302e-01,5.344706e-01,5.269963e-01,1.691341e-01,1.008070e-01,6.733737e-02,2.232226e-02,2.865744e-02,-3.926420e-03,-3.931202e-02,-2.287073e-02,-5.179846e-03,-8.016010e-02,-2.767353e-02,0,1.211573e-01,0,0,0,0,0,0,0,0
2,0.020000,1.216784e-01,-3.451725e+01,-1.573055e+01,-1.406839e+01,-2.888770e+01,-1.386999e+01,8.748870e+00,-6.142203e-01,-8.364534e-01,-4.164337e+00,2.357212e+01,6.981920e+00,8.227450e+00,-6.620754e+00,5.786712e+00,-1.798997e+01,-7.083087e+00,-3.870473e+00,-2.497682e+00,-1.978986e+00,-3.178126e+00,-3.425410e+00,-2.978950e+00,-2.252281e+00,4.668581e-01,6.179233e-01,8.086321e-01,1.034751e+00,1.454555e+00,1.609419e+00,1.881539e+00,2.593632e+00,0,6.678250e-01,3.025424e-02,1.141857e+00,5.878162e-02,-3.128245e+00,-3.718792e-01,3.977789e+00,6.450037e+00,1.623320e+00,-3.631173e+00,6.139426e-02,2.481629e+00,-2.495547e+00,-2.680591e+00,2.206305e+00,-3.251058e-01,-8.407583e-01,-2.963820e-02,-2.168421e-01,1.909872e-01,5.858042e-01,6.188983e-01,1.539603e-01,1.407883e-01,6.426041e-02,2.651486e-02,3.112031e-02,1.741076e-03,-4.462891e-02,-2.073979e-02,-1.560891e-03,-4.938130e-02,-1.040609e-02,0,9.582376e-02,0,0,0,0,0,0,0,0
3,0.030000,1.883132e-01,-3.339427e+01,-1.545031e+01,-1.763851e+01,-2.985049e+01,-8.871083e+00,1.527879e+01,-1.269521e+00,-6.857916e+00,-7.739363e+00,2.235868e+01,6.861413e-01,3.768314e-01,-4.623981e+00,5.855740e+00,-1.580681e+01,-6.916103e+00,-4.247705e+00,-2.304046e+00,-1.308904e+00,-2.384200e+00,-3.356909e+00,-2.944851e+00,-2.181649e+00,5.002523e-01,6.498130e-01,8.144209e-01,9.627916e-01,1.424286e+00,1.598315e+00,1.801327e+00,2.574081e+00,0,6.339390e-01,1.332655e-02,1.069510e+00,2.012503e-01,-2.958876e+00,6.635844e-01,2.824382e+00,4.883177e+00,1.261342e+00,-2.457482e+00,1.072420e-01,3.069271e-01,-4.720763e+00,-2.627117e+00,1.133714e+00,-3.266142e-02,1.160761e+00,5.256987e-02,-2.095269e-01,1.367261e-01,4.244523e-01,5.265272e-01,1.506450e-01,1.725214e-01,3.087144e-02,2.206394e-02,2.078062e-02,1.270434e-02,-3.119585e-02,-8.339274e-03,2.207923e-03,-7.377314e-03,5.857563e-03,0,3.154076e-02,0,0,0,0,0,0,0,0
4,0.040000,1.691616e-01,-3.237623e+01,-1.517292e+01,-2.026433e+01,-2.787626e+01,-7.323568e+00,1.937566e+01,1.347364e+00,-6.314602e+00,-5.318804e+00,2.086328e+01,-5.795235e+00,1.578236e-01,-8.775487e+00,2.903945e+00,-1.547007e+01,-6.882939e+00,-4.321977e+00,-2.236448e+00,-1.077797e+00,-2.040918e+00,-3.282965e+00,-2.688313e+00,-2.189115e+00,5.205370e-01,6.657690e-01,8.352472e-01,9.618681e-01,1.436869e+00,1.616457e+00,1.928349e+00,2.636514e+00,0,6.342234e-01,5.798073e-03,9.361502e-01,5.164759e-01,-2.052648e+00,1.099270e+00,5.903075e-01,2.183511e+00,9.488532e-01,-8.800036e-01,5.790453e-01,-4.615967e-01,-4.313813e+00,-1.306685e+00,3.457962e-01,-1.103663e-01,1.840239e+00,1.252226e-01,-4.747253e-02,1.098388e-01,2.252531e-01,3.012896e-01,1.609847e-01,1.827739e-01,-2.096963e-03,1.147650e-02,5.559635e-03,1.173776e-02,-1.046687e-02,9.809018e-04,7.936323e-03,2.462597e-02,1.069779e-02,0,-1.693791e-03,0,0,0,0,0,0,0,0
5,0.050000,1.675980e-01,-3.147471e+01,-1.492975e+01,-2.277406e+01,-2.464982e+01,-7.320975e+00,1.885453e+01,7.963939e-01,-6.039237e+00,-4.575022e+00,1.963938e+01,-9.002682e+00,-3.087657e-01,-4.423835e+00,6.487713e+00,-1.104757e+01,-6.705620e+00,-4.505445e+00,-2.231083e+00,-1.023207e+00,-1.779993e+00,-2.893392e+00,-2.427592e+00,-2.220407e+00,5.302312e-01,6.628116e-01,8.665600e-01,9.776428e-01,1.451346e+00,1.615794e+00,1.901017e+00,2.613330e+00,0,6.358993e-01,-1.583859e-02,1.499218e+00,1.429191e+00,-1.256753e+00,1.078269e+00,-1.198568e+00,4.053320e-01,1.139299e+00,8.510519e-01,1.094806e+00,-7.043160e-01,-2.994366e+00,-4.908266e-02,8.239180e-01,1.689855e+00,3.009436e+00,2.931776e-01,2.375720e-01,2.895673e-01,2.014881e-01,2.320601e-01,2.441407e-01,2.220909e-01,2.785401e-02,-8.241999e-03,-6.095326e-03,1.414828e-02,1.226211e-02,1.420355e-03,2.621739e-02,5.414391e-02,1.481907e-02,8.848154e+00,1.236299e-02,0,0,0,0,8.848154e+00,0,0,2.866434e-03
6,0.060000,1.610264e-01,-3.079628e+01,-1.340845e+01,-2.176385e+01,-2.599168e+01,-1.169351e+01,1.787856e+01,3.097088e+00,-5.645811e+00,-2.851281e+00,2.262379e+01,-9.742732e+00,2.036824e+00,-4.991847e+00,4.918894e+00,-1.116840e+01,-6.562216e+00,-3.978965e+00,-1.984969e+00,-9.955689e-01,-1.973781e+00,-2.852245e+00,-2.323710e+00,-2.243387e+00,5.092512e-01,6.392222e-01,8.412513e-01,9.749913e-01,1.445929e+00,1.640360e+00,1.954824e+00,2.627496e+00,0,6.583759e-01,-1.095444e-02,2.656349e+00,2.570020e+00,-1.298984e+00,6.994826e-01,-2.115274e+00,-9.553774e-01,8.663778e-01,1.186892e+00,9.225632e-01,-1.634673e+00,-1.735257e+00,-1.181939e+00,4.970530e-01,3.005041e+00,2.936431e+00,5.592993e-01,5.942561e-01,5.898263e-01,3.845031e-01,3.857698e-01,3.901816e-01,2.951400e-01,1.151567e-01,-1.806701e-02,-1.015508e-02,8.781010e-03,1.646957e-02,-4.905200e-03,3.172928e-02,7.441870e-02,1.590984e-02,2.211936e+01,2.485046e-02,0,0,0,0,2.211627e+01,0,0,7.166085e-03
7,0.070000,1.131878e-01,-2.668816e+01,-9.186591e+00,-2.317251e+01,-2.540144e+01,-1.267896e+01,1.805401e+01,3.552110e+00,-2.937052e+00,-3.499094e+00,1.795685e+01,-1.231194e+01,-8.080824e-01,-2.396212e+00,1.329754e+01,-2.910467e+00,-5.610577e+00,-3.231351e+00,-9.819494e-01,-3.425775e-01,-1.257468e+00,-2.351565e+00,-2.016698e+00,-2.015243e+00,4.646852e-01,6.326098e-01,8.821602e-01,1.017541e+00,1.426858e+00,1.717450e+00,2.058809e+00,2.652685e+00,4.424077e+01,6.836777e-01,7.640305e-03,4.401546e+00,3.407342e+00,-2.146802e+00,1.681429e+00,-2.545431e+00,-1.808382e+00,1.142623e+00,2.062665e+00,2.186726e+00,-2.978116e+00,-1.702659e+00,-2.560295e+00,-5.355724e-01,4.436100e+00,1.889946e+00,8.458897e-01,9.445831e-01,9.478109e-01,6.393325e-01,6.955255e-01,6.576337e-01,5.278233e-01,2.930520e-01,-1.845672e-02,-1.299976e-02,8.368838e-03,1.524246e-02,-1.527401e-02,2.313745e-02,6.050359e-02,2.574968e-03,3.541417e+01,3.421418e-02,4.424077e+01,0,0,1.433217e-02,3.548191e+01,0,0,1.146573e-02
8,0.080000,1.415945e-01,-2.148776e+01,-5.194393e+00,-2.656002e+01,-2.400304e+01,-1.522095e+01,1.499904e+01,4.301395e+00,-1.931233e+00,-1.243952e+00,1.353118e+01,-1.281689e+01,-5.502215e+00,-7.304034e+00,1.452423e+01,-4.856465e+00,-4.633964e+00,-1.987744e+00,8.811697e-02,5.044034e-01,-3.733315e-01,-1.602970e+00,-1.418060e+00,-1.715914e+00,4.629749e-01,6.300945e-01,8.713521e-01,1.024267e+00,1.424587e+00,1.724276e+00,2.221546e+00,2.696386e+00,8.847640e+01,7.345865e-01,7.421745e-02,5.158711e+00,3.000469e+00,-2.980595e+00,3.609056e+00,-3.768768e+00,-3.344235e+00,4.286666e-01,1.832309e+00,4.030547e+00,-3.799134e+00,-2.292973e+00,-4.088041e+00,-2.914748e-01,4.496963e+00,-1.297100e-01,9.214767e-01,1.067585e+00,1.020666e+00,6.613574e-01,8.485740e-01,8.904135e-01,7.731866e-01,4.659075e-01,-7.830402e-03,-2.039642e-02,5.648613e-03,-4.448414e-04,-2.109612e-02,-1.239090e-02,-2.068493e-02,-5.268905e-02,3.547623e+01,3.369583e-02,8.846098e+01,0,0,2.866434e-02,3.566240e+01,8.403781e-03,0,1.314459e-02
9,0.090000,2.155155e-01,-1.412124e+01,-2.000071e+00,-3.110999e+01,-1.723700e+01,-1.828441e+01,1.125238e+01,5.907354e+00,2.416799e+00,5.554945e+00,9.295101e+00,-1.597890e+01,-9.340720e+00,-5.945604e+00,2.386555e+01,-4.753800e+00,-3.440297e+00,-7.781411e-01,1.471429e+00,1.423470e+00,8.974094e-01,-2.298614e-01,-2.413000e-01,-1.018884e+00,4.610857e-01,6.023766e-01,8.933538e-01,1.029217e+00,1.385647e+00,1.689524e+00,2.070174e+00,2.591760e+00,1.328326e+02,7.688649e-01,1.343441e-01,4.444696e+00,1.709533e+00,-2.096243e+00,5.210386e+00,-5.770017e+00,-4.816152e+00,-6.395845e-01,1.794146e+00,6.230658e+00,-3.382974e+00,-2.375804e+00,-3.643506e+00,2.581328e-01,1.797454e+00,-2.621156e+00,7.542476e-01,1.011299e+00,7.971216e-01,3.574421e-01,6.457178e-01,8.778642e-01,8.725937e-01,5.830448e-01,-3.336385e-03,-3.341084e-02,-2.567303e-03,-1.158051e-02,-2.823412e-02,-4.259455e-02,-1.162356e-01,-1.186492e-01,2.231133e+01,2.467312e-02,1.331791e+02,0,0,4.299651e-02,2.263333e+01,2.100945e-02,0,1.136321e-02
