frameIndex,frameTime,pcm_loudness_sma,pcm_fftMag_mfcc_sma[0],pcm_fftMag_mfcc_sma[1],pcm_fftMag_mfcc_sma[2],pcm_fftMag_mfcc_sma[3],pcm_fftMag_mfcc_sma[4],pcm_fftMag_mfcc_sma[5],pcm_fftMag_mfcc_sma[6],pcm_fftMag_mfcc_sma[7],pcm_fftMag_mfcc_sma[8],pcm_fftMag_mfcc_sma[9],pcm_fftMag_mfcc_sma[10],pcm_fftMag_mfcc_sma[11],pcm_fftMag_mfcc_sma[12],pcm_fftMag_mfcc_sma[13],pcm_fftMag_mfcc_sma[14],logMelFreqBand_sma[0],logMelFreqBand_sma[1],logMelFreqBand_sma[2],logMelFreqBand_sma[3],logMelFreqBand_sma[4],logMelFreqBand_sma[5],logMelFreqBand_sma[6],logMelFreqBand_sma[7],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],F0finEnv_sma,voicingFinalUnclipped_sma,pcm_loudness_sma_de,pcm_fftMag_mfcc_sma_de[0],pcm_fftMag_mfcc_sma_de[1],pcm_fftMag_mfcc_sma_de[2],pcm_fftMag_mfcc_sma_de[3],pcm_fftMag_mfcc_sma_de[4],pcm_fftMag_mfcc_sma_de[5],pcm_fftMag_mfcc_sma_de[6],pcm_fftMag_mfcc_sma_de[7],pcm_fftMag_mfcc_sma_de[8],pcm_fftMag_mfcc_sma_de[9],pcm_fftMag_mfcc_sma_de[10],pcm_fftMag_mfcc_sma_de[11],pcm_fftMag_mfcc_sma_de[12],pcm_fftMag_mfcc_sma_de[13],pcm_fftMag_mfcc_sma_de[14],logMelFreqBand_sma_de[0],logMelFreqBand_sma_de[1],logMelFreqBand_sma_de[2],logMelFreqBand_sma_de[3],logMelFreqBand_sma_de[4],logMelFreqBand_sma_de[5],logMelFreqBand_sma_de[6],logMelFreqBand_sma_de[7],lspFreq_sma_de[0],lspFreq_sma_de[1],lspFreq_sma_de[2],lspFreq_sma_de[3],lspFreq_sma_de[4],lspFreq_sma_de[5],lspFreq_sma_de[6],lspFreq_sma_de[7],F0finEnv_sma_de,voicingFinalUnclipped_sma_de,F0final_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,F0final_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de
0,0.000000,1.487594e-01,-4.116380e+01,-1.477972e+01,-1.369130e+00,-2.473765e+01,-2.303602e+01,-1.673631e+01,3.159626e+00,1.322594e+01,7.887321e+00,2.680450e+00,-1.121938e+01,9.988660e+00,-1.363676e-01,1.480586e+01,-1.205001e+00,-7.153087e+00,-4.389228e+00,-2.981922e+00,-5.088642e+00,-5.019908e+00,-4.667452e+00,-3.741494e+00,-3.083661e+00,4.390112e-01,4.970573e-01,8.620105e-01,1.138546e+00,1.450959e+00,1.614330e+00,1.875922e+00,2.637414e+00,0,2.240504e-01,-1.032240e-02,1.421082e-01,4.997967e-01,3.768598e-01,1.412039e+00,-1.849428e-01,-5.150446e-01,-1.640723e+00,-1.885281e+00,-7.662736e-01,1.931932e+00,1.208082e+00,-6.020139e-01,-2.062858e+00,-2.362585e+00,-1.758825e+00,1.556364e-01,1.558445e-01,-1.669299e-01,-2.387590e-02,-2.558951e-02,6.276812e-02,3.248124e-02,-1.811323e-02,-1.885406e-02,-8.792537e-03,-6.737375e-03,-3.030336e-03,-5.631924e-04,5.968583e-03,3.035641e-03,-1.692309e-02,0,4.436732e-02,0,0,0,0,0,0,0,0
1,0.010000,1.373499e-01,-4.092846e+01,-1.367276e+01,-2.081495e-01,-2.294850e+01,-2.456059e+01,-1.816633e+01,-7.370151e-01,9.918109e+00,6.755911e+00,7.150095e+00,-8.488606e+00,8.211026e+00,-5.367564e+00,8.751929e+00,-5.589957e+00,-6.846859e+00,-3.944384e+00,-3.217139e+00,-5.150175e+00,-5.139901e+00,-4.624126e+00,-3.712332e+00,-3.091914e+00,4.006841e-01,4.689077e-01,8.379071e-01,1.131888e+00,1.442612e+00,1.629384e+00,1.920162e+00,2.636608e+00,0,2.240504e-01,-1.715832e-02,1.286194e-01,5.909708e-01,3.851591e-01,2.656223e+00,9.474047e-01,4.632112e-01,-2.003918e+00,-3.127047e+00,-1.385807e+00,3.042485e+00,1.503657e+00,-8.538408e-01,-2.039001e+00,-1.360935e+00,-1.701178e+00,2.118446e-01,7.144330e-02,-3.063302e-01,-1.783376e-02,-1.645851e-02,1.038692e-01,4.443789e-02,-3.841589e-02,-2.460384e-02,-5.067802e-03,4.439676e-03,-5.940557e-03,1.499959e-02,8.563638e-03,1.103244e-02,-2.266259e-02,0,6.517290e-02,0,0,0,0,0,0,0,0
2,0.020000,1.028521e-01,-4.057093e+01,-1.283422e+01,-6.532053e-02,-1.857203e+01,-2.319845e+01,-1.859653e+01,-3.095667e+00,5.453448e+00,4.621659e+00,1.010529e+01,-6.544358e+00,7.867407e+00,-7.835058e+00,6.019908e+00,-7.806648e+00,-6.528019e+00,-3.832428e+00,-3.698963e+00,-5.177255e+00,-5.087860e+00,-4.375274e+00,-3.593669e+00,-3.170101e+00,3.639044e-01,4.671694e-01,8.403754e-01,1.126723e+00,1.452316e+00,1.636645e+00,1.868981e+00,2.553201e+00,0,4.458870e-01,-2.508160e-02,2.540386e-01,6.832070e-01,1.081553e-01,2.691509e+00,1.621727e+00,1.823741e+00,-7.893273e-01,-2.154494e+00,-2.339271e+00,2.415790e+00,1.342682e+00,-4.342424e-01,-1.916057e+00,-3.475513e-01,-1.506963e+00,1.966511e-01,-2.180677e-02,-2.750461e-01,7.141185e-02,2.260079e-02,1.318057e-01,5.455046e-02,-2.784500e-02,-1.876040e-02,6.284869e-03,1.052306e-02,2.034700e-03,2.460047e-02,8.498823e-03,2.223242e-02,-1.814866e-02,0,1.073896e-01,0,0,0,0,0,0,0,0
3,0.030000,8.592141e-02,-4.081714e+01,-1.279762e+01,-9.523890e-02,-1.453934e+01,-1.821778e+01,-1.349015e+01,-3.732317e+00,1.476951e+00,2.591116e+00,1.418046e+01,-6.038608e+00,6.780082e+00,-6.482028e+00,1.239417e+01,-6.410070e+00,-6.406398e+00,-4.310412e+00,-4.155053e+00,-5.133504e+00,-5.068225e+00,-4.294195e+00,-3.593217e+00,-3.232521e+00,3.535453e-01,4.866622e-01,8.950265e-01,1.114754e+00,1.525278e+00,1.645990e+00,1.934555e+00,2.566207e+00,0,4.389966e-01,-1.823344e-02,4.627632e-01,6.829131e-01,-3.547793e-01,1.218799e+00,1.384770e+00,2.862401e+00,9.722767e-01,-8.925705e-02,-3.327936e+00,8.553180e-01,7.234493e-01,1.011590e+00,-1.603591e+00,-1.690621e-01,-1.525872e+00,1.113925e-01,-5.867126e-02,-7.743885e-02,2.415978e-01,6.945501e-02,1.082352e-01,4.647274e-02,2.188594e-02,-2.766347e-03,1.743931e-02,1.781464e-03,5.489802e-03,2.142540e-02,8.075714e-04,1.604279e-02,2.945733e-03,0,1.064387e-01,0,0,0,0,0,0,0,0
4,0.040000,4.906567e-02,-3.994927e+01,-1.180126e+01,-8.848083e-01,-1.548468e+01,-1.809879e+01,-9.955700e+00,7.106409e-01,6.674048e+00,-1.726634e+00,1.124422e+01,-5.730970e+00,8.532920e+00,-9.159421e+00,1.124699e+01,-8.329759e+00,-6.390062e+00,-4.315248e+00,-3.888196e+00,-4.739918e+00,-4.942742e+00,-4.173389e+00,-3.528299e+00,-3.152583e+00,3.687786e-01,5.196044e-01,8.860661e-01,1.157286e+00,1.532628e+00,1.648521e+00,1.979887e+00,2.581871e+00,0,6.535254e-01,-6.520079e-03,5.667068e-01,8.838835e-01,-5.187464e-01,-1.026970e+00,-2.099516e-01,2.013038e+00,1.353834e+00,4.978218e-01,-4.084108e+00,-2.246293e-01,1.815895e+00,1.877184e+00,-2.639458e+00,-2.347680e+00,-1.720024e+00,6.665006e-02,1.056399e-01,1.401630e-01,3.727032e-01,3.558154e-02,3.388882e-02,-2.588606e-03,3.841631e-02,5.376077e-03,1.079054e-02,-2.201127e-02,-3.818250e-03,-3.839624e-03,-1.212566e-02,3.033173e-03,-1.027420e-02,0,6.105541e-02,0,0,0,0,0,0,0,0
5,0.050000,7.307594e-02,-3.892548e+01,-1.077467e+01,-1.572302e+00,-1.839818e+01,-2.018657e+01,-8.174739e+00,2.221215e+00,8.861524e+00,-6.709621e+00,1.085722e+01,-5.278054e+00,1.293622e+01,-1.272334e+01,5.293078e+00,-1.295776e+01,-6.358875e+00,-3.996330e+00,-3.509717e+00,-4.160854e+00,-4.865185e+00,-4.183893e+00,-3.512653e+00,-2.991243e+00,3.844153e-01,5.298868e-01,8.239691e-01,1.144055e+00,1.509583e+00,1.627484e+00,1.944922e+00,2.637002e+00,0,6.524246e-01,1.846956e-02,4.681000e-01,6.395210e-01,-5.676969e-01,-1.994975e+00,-8.461832e-01,2.273027e-01,3.027881e-01,-8.685826e-01,-4.447279e+00,-5.484759e-01,2.804942e+00,2.094491e+00,-3.315915e+00,-4.195745e+00,-1.413771e+00,5.170293e-02,1.995360e-01,1.420120e-01,3.740929e-01,2.979040e-03,2.691173e-03,-5.081773e-02,3.075061e-02,4.923266e-03,5.584273e-03,-4.212304e-02,-1.722115e-02,-3.007296e-02,-2.530198e-02,-5.398053e-02,-4.913726e-02,0,4.200152e-02,0,0,0,0,0,0,0,0
6,0.060000,7.667444e-02,-3.868322e+01,-9.426280e+00,-1.920521e+00,-2.177746e+01,-2.326381e+01,-1.118904e+01,6.967357e-01,4.250270e+00,-1.114851e+01,1.064376e+01,2.154842e+00,1.417526e+01,-1.791170e+01,-2.167947e+00,-1.313292e+01,-6.218530e+00,-3.461270e+00,-3.320816e+00,-3.800064e+00,-5.011472e+00,-4.260981e+00,-3.646894e+00,-3.098658e+00,3.753498e-01,4.995098e-01,7.658477e-01,1.092981e+00,1.440966e+00,1.585270e+00,1.878963e+00,2.466433e+00,0,6.444500e-01,2.577596e-02,2.109871e-02,1.639902e-01,-1.931683e-01,-1.038747e+00,1.959095e-01,-8.421245e-01,-1.220726e+00,-2.643075e+00,-2.722811e+00,2.834989e-01,2.224567e+00,1.737555e-01,-2.129205e+00,-2.693618e+00,-5.012434e-01,4.784980e-02,9.766092e-02,-3.370836e-02,1.498509e-01,-3.447423e-02,-2.675295e-02,-1.101756e-01,-2.406540e-02,-3.844622e-03,-1.830679e-03,-2.760356e-02,-2.959826e-02,-3.836463e-02,-2.837969e-02,-8.023115e-02,-9.863786e-02,0,2.517521e-03,0,0,0,0,0,0,0,0
7,0.070000,1.644648e-01,-3.910966e+01,-1.078750e+01,-2.415867e+00,-2.136783e+01,-1.986619e+01,-1.173697e+01,-2.211424e+00,-1.654074e+00,-1.493434e+01,1.173831e+01,4.043195e+00,1.443137e+01,-1.868546e+01,-1.877088e+00,-1.107734e+01,-6.233650e+00,-3.739721e+00,-3.728683e+00,-3.732967e+00,-5.018965e+00,-4.236943e+00,-3.788008e+00,-3.105730e+00,3.748760e-01,5.246309e-01,7.445205e-01,1.060801e+00,1.420745e+00,1.551105e+00,1.715115e+00,2.378240e+00,0,6.535418e-01,1.716268e-02,-2.384483e-01,-5.022160e-01,7.470083e-02,9.180158e-01,1.479121e+00,-1.039494e+00,-1.553170e+00,-1.836099e+00,-8.676516e-01,-5.827910e-01,1.551180e-01,-1.693652e+00,-6.129307e-01,1.255651e-01,-1.839194e-01,3.728724e-02,-1.117398e-01,-1.953478e-01,-1.248855e-01,1.095853e-02,3.313027e-02,-6.471086e-02,-2.579989e-02,-4.981941e-03,5.184499e-03,9.233946e-03,-3.960133e-05,-2.003431e-02,-1.245552e-02,-4.093772e-02,-7.196371e-02,1.625720e+01,1.131463e-02,0,0,0,0,1.625720e+01,0,0,1.302326e-02
8,0.080000,1.322510e-01,-3.975168e+01,-1.097489e+01,-1.428867e+00,-1.919359e+01,-1.727943e+01,-1.238521e+01,-3.176669e+00,-1.283526e+00,-1.122833e+01,1.222117e+01,7.312422e-01,8.654121e+00,-1.682438e+01,1.363981e+00,-1.177618e+01,-6.213426e+00,-3.955248e+00,-3.947255e+00,-4.204607e+00,-5.038223e+00,-4.280629e+00,-3.941499e+00,-3.215667e+00,3.543251e-01,5.130789e-01,7.877727e-01,1.050922e+00,1.385224e+00,1.544812e+00,1.693635e+00,2.218063e+00,0,6.655543e-01,-8.463153e-03,-7.641716e-02,-4.647514e-01,3.273615e-01,2.271975e+00,1.641632e+00,-1.022400e+00,-1.746594e+00,-5.135527e-01,5.773253e-01,-1.762746e+00,-2.278680e+00,-2.800013e+00,9.729147e-01,1.351377e+00,-1.023574e+00,1.136562e-01,-1.289951e-01,-2.016176e-01,-2.631962e-01,9.550600e-02,8.400683e-02,1.593199e-02,2.482915e-03,-7.193270e-03,1.963860e-03,3.157195e-02,1.750075e-02,-7.810569e-03,4.064977e-03,-4.853070e-03,-4.502084e-02,3.857969e+01,1.973112e-02,0,0,0,0,3.238971e+01,0,0,3.255814e-02
9,0.090000,1.311010e-01,-3.958349e+01,-1.251145e+01,-1.444625e+00,-1.510003e+01,-1.578315e+01,-1.277413e+01,-3.607934e+00,2.447927e+00,-1.100797e+01,7.154560e+00,-3.790664e+00,7.228529e+00,-1.633165e+01,4.154940e+00,-1.455573e+01,-6.174991e+00,-4.308040e+00,-4.173236e+00,-4.583010e+00,-4.797017e+00,-4.008418e+00,-3.688905e+00,-3.061739e+00,3.700180e-01,5.490247e-01,8.591763e-01,1.164887e+00,1.437282e+00,1.585436e+00,1.832897e+00,2.401368e+00,8.128602e+01,6.984456e-01,-2.280000e-02,2.868721e-01,1.560616e-01,8.122008e-01,2.347336e+00,2.033962e-01,-1.415391e+00,-1.913823e+00,-6.517631e-01,6.755864e-01,-2.294178e+00,-1.830921e+00,-2.563867e+00,-1.195005e-01,2.600546e-01,-1.736192e+00,2.666636e-01,8.052194e-02,-9.318888e-02,-2.308500e-01,8.520412e-02,9.393551e-02,1.183472e-01,2.697406e-02,-1.094909e-02,-1.080290e-02,2.687271e-02,2.382497e-02,8.245242e-03,1.641480e-02,4.851814e-02,7.090902e-03,5.770960e+01,1.911752e-02,8.128602e+01,0,0,6.511629e-02,4.194194e+01,0,0,5.209303e-02
