frameIndex,frameTime,pcm_loudness_sma,pcm_fftMag_mfcc_sma[0],pcm_fftMag_mfcc_sma[1],pcm_fftMag_mfcc_sma[2],pcm_fftMag_mfcc_sma[3],pcm_fftMag_mfcc_sma[4],pcm_fftMag_mfcc_sma[5],pcm_fftMag_mfcc_sma[6],pcm_fftMag_mfcc_sma[7],pcm_fftMag_mfcc_sma[8],pcm_fftMag_mfcc_sma[9],pcm_fftMag_mfcc_sma[10],pcm_fftMag_mfcc_sma[11],pcm_fftMag_mfcc_sma[12],pcm_fftMag_mfcc_sma[13],pcm_fftMag_mfcc_sma[14],logMelFreqBand_sma[0],logMelFreqBand_sma[1],logMelFreqBand_sma[2],logMelFreqBand_sma[3],logMelFreqBand_sma[4],logMelFreqBand_sma[5],logMelFreqBand_sma[6],logMelFreqBand_sma[7],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],F0finEnv_sma,voicingFinalUnclipped_sma,pcm_loudness_sma_de,pcm_fftMag_mfcc_sma_de[0],pcm_fftMag_mfcc_sma_de[1],pcm_fftMag_mfcc_sma_de[2],pcm_fftMag_mfcc_sma_de[3],pcm_fftMag_mfcc_sma_de[4],pcm_fftMag_mfcc_sma_de[5],pcm_fftMag_mfcc_sma_de[6],pcm_fftMag_mfcc_sma_de[7],pcm_fftMag_mfcc_sma_de[8],pcm_fftMag_mfcc_sma_de[9],pcm_fftMag_mfcc_sma_de[10],pcm_fftMag_mfcc_sma_de[11],pcm_fftMag_mfcc_sma_de[12],pcm_fftMag_mfcc_sma_de[13],pcm_fftMag_mfcc_sma_de[14],logMelFreqBand_sma_de[0],logMelFreqBand_sma_de[1],logMelFreqBand_sma_de[2],logMelFreqBand_sma_de[3],logMelFreqBand_sma_de[4],logMelFreqBand_sma_de[5],logMelFreqBand_sma_de[6],logMelFreqBand_sma_de[7],lspFreq_sma_de[0],lspFreq_sma_de[1],lspFreq_sma_de[2],lspFreq_sma_de[3],lspFreq_sma_de[4],lspFreq_sma_de[5],lspFreq_sma_de[6],lspFreq_sma_de[7],F0finEnv_sma_de,voicingFinalUnclipped_sma_de,F0final_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,F0final_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de
0,0.000000,1.347881e-01,-3.752159e+01,-1.080308e+01,7.393827e-01,-2.014703e+01,-1.829245e+01,-3.103534e-01,1.538856e+00,4.745678e+00,-1.720251e+01,-1.937049e+00,-7.412760e+00,-4.392366e+00,-1.978860e+01,8.675521e+00,-1.349195e+01,-5.474789e+00,-4.259122e+00,-3.281937e+00,-3.834346e+00,-5.127299e+00,-4.197181e+00,-3.546496e+00,-2.682498e+00,4.138885e-01,5.215002e-01,7.802370e-01,1.051726e+00,1.481542e+00,1.581548e+00,1.798209e+00,2.550635e+00,0,2.217733e-01,-9.706298e-03,-1.023232e-01,4.206093e-01,1.194342e+00,1.722506e+00,-3.929293e-01,-7.992839e-01,-4.396777e-01,-9.796472e-01,9.353981e-02,-1.693343e+00,-9.833515e-01,9.305919e-01,1.439437e+00,1.328185e+00,9.899964e-01,1.570878e-01,-1.924200e-02,-5.706897e-02,-1.618313e-01,-5.250945e-02,-3.223310e-02,5.240288e-02,-4.649272e-02,-1.265308e-02,-9.084881e-04,-7.244450e-03,2.979724e-02,3.026819e-03,8.726525e-03,1.203938e-02,1.112971e-02,0,1.126757e-01,0,0,0,0,0,0,0,0
1,0.010000,1.116737e-01,-3.779799e+01,-1.025431e+01,2.507213e+00,-1.702246e+01,-1.913745e+01,-2.745352e+00,-4.652770e-02,2.254670e+00,-1.734056e+01,-4.387648e+00,-8.829803e+00,-1.983282e+00,-1.817559e+01,1.154189e+01,-1.172075e+01,-5.219913e+00,-4.281304e+00,-3.464056e+00,-4.154016e+00,-5.207971e+00,-4.221753e+00,-3.419158e+00,-2.779558e+00,3.905189e-01,5.197492e-01,7.768121e-01,1.119350e+00,1.487318e+00,1.597240e+00,1.826152e+00,2.572556e+00,0,4.431383e-01,-1.362248e-02,2.198792e-03,8.494003e-01,1.659173e+00,1.803745e+00,-1.254125e+00,-1.117091e+00,-9.559770e-01,-1.549092e+00,-1.054806e+00,-2.794457e+00,-1.779438e+00,-2.090920e-01,1.480934e+00,1.107567e+00,1.605925e+00,3.070010e-01,4.648876e-02,-8.576632e-04,-1.727987e-01,-8.468375e-02,-4.764752e-02,4.596787e-02,-4.608524e-02,-2.024572e-02,-7.003784e-03,-1.318214e-02,3.575899e-02,5.572021e-03,1.153417e-02,2.765841e-02,1.810598e-02,9.747244e+00,1.405789e-01,0,0,0,0,9.747244e+00,0,0,2.187182e-02
2,0.020000,9.781381e-02,-3.789500e+01,-8.974427e+00,5.827179e+00,-1.309678e+01,-1.983460e+01,-3.089274e+00,1.331594e-01,1.092946e+00,-1.666579e+01,-9.178462e+00,-1.162100e+01,-9.439492e-01,-1.339791e+01,1.388326e+01,-9.427565e+00,-4.816788e+00,-4.344241e+00,-3.476222e+00,-4.483667e+00,-5.349510e+00,-4.346060e+00,-3.348151e+00,-2.866431e+00,3.623078e-01,5.178333e-01,7.457272e-01,1.166900e+00,1.493787e+00,1.617335e+00,1.844434e+00,2.595323e+00,0,6.744695e-01,-8.304494e-03,3.345734e-01,1.057846e+00,1.434200e+00,9.306126e-01,-1.494584e+00,-6.002824e-01,-7.744464e-01,-1.216120e+00,-2.370297e+00,-3.239105e+00,-1.948266e+00,-1.519121e+00,8.369813e-01,1.115623e-01,1.313641e+00,4.034414e-01,1.119668e-01,1.142969e-01,-4.059048e-02,-6.267981e-02,-1.427021e-02,2.701821e-02,3.164053e-04,-2.049091e-02,-7.361081e-03,-1.849594e-02,1.875848e-02,7.621968e-03,8.081233e-03,3.191616e-02,2.214999e-02,2.446048e+01,1.259029e-01,0,0,0,0,2.473757e+01,6.724103e-04,0,3.324046e-02
3,0.030000,8.516287e-02,-3.732389e+01,-7.470411e+00,6.491351e+00,-1.465343e+01,-2.379200e+01,-4.506350e+00,-2.538180e+00,-1.173418e+00,-2.274490e+01,-1.228863e+01,-1.420583e+01,-7.162035e+00,-1.557927e+01,1.160948e+01,-7.494514e+00,-4.268784e+00,-3.984119e+00,-3.189082e+00,-4.373679e+00,-5.439612e+00,-4.360979e+00,-3.415830e+00,-2.820957e+00,3.384502e-01,4.883148e-01,7.315812e-01,1.172934e+00,1.503279e+00,1.621325e+00,1.913388e+00,2.618821e+00,4.873622e+01,6.983199e-01,4.812991e-03,8.227966e-01,1.069370e+00,6.524049e-01,-4.959941e-01,-1.064386e+00,6.850045e-01,-3.936758e-01,-8.058728e-01,-4.207412e+00,-2.366140e+00,-7.434292e-01,-2.218976e+00,-8.796883e-02,-1.197773e+00,-9.451361e-02,4.388297e-01,1.989625e-01,2.129914e-01,2.305288e-01,2.624846e-03,6.432953e-02,1.076186e-02,8.673947e-02,-1.587855e-02,-1.804161e-03,-1.558641e-02,-1.400061e-02,9.166574e-03,-2.054453e-04,2.876998e-02,2.223048e-02,3.937961e+01,6.513519e-02,4.873622e+01,0,0,1.093591e-01,4.027441e+01,3.674147e-03,1.966236e-03,4.746762e-02
4,0.040000,1.065211e-01,-3.608577e+01,-6.905801e+00,5.918313e+00,-1.667848e+01,-2.343810e+01,-2.431267e+00,-1.087550e+00,3.791249e-01,-2.635183e+01,-1.418209e+01,-1.446607e+01,-9.398597e+00,-1.690185e+01,9.199536e+00,-9.036855e+00,-3.933146e+00,-3.847881e+00,-2.847939e+00,-3.927467e+00,-5.324877e+00,-4.198919e+00,-3.413069e+00,-2.660216e+00,3.374683e-01,5.004120e-01,7.103727e-01,1.118726e+00,1.511671e+00,1.609911e+00,1.914172e+00,2.638252e+00,9.793427e+01,7.236969e-01,1.646919e-02,1.369509e+00,1.055439e+00,2.807208e-01,-1.002256e+00,-3.603188e-01,1.714579e+00,-4.971829e-01,-6.039969e-01,-5.022917e+00,-1.105854e+00,1.577091e-01,-9.335146e-01,4.028730e-02,-1.742343e+00,-7.424570e-01,4.726686e-01,3.058916e-01,2.633010e-01,4.233414e-01,9.413715e-02,1.385679e-01,4.785628e-02,1.893189e-01,-1.812432e-02,3.795782e-03,-1.470785e-02,-4.551811e-02,8.870363e-05,-7.063115e-03,-1.857460e-03,-3.206539e-03,3.986724e+01,2.343923e-02,9.931973e+01,3.362051e-03,0,1.115227e-01,4.133015e+01,5.423687e-03,5.214775e-03,3.987815e-02
5,0.050000,1.313851e-01,-3.458862e+01,-5.941771e+00,5.723670e+00,-1.771158e+01,-2.265763e+01,3.506673e-01,-1.404552e+00,-1.417783e+00,-3.353460e+01,-1.371653e+01,-1.112441e+01,-8.850836e+00,-1.686347e+01,7.894892e+00,-1.238867e+01,-3.467585e+00,-3.534672e+00,-2.713240e+00,-3.279472e+00,-5.207163e+00,-3.973676e+00,-3.332890e+00,-2.448968e+00,3.235460e-01,5.194390e-01,7.165573e-01,1.073434e+00,1.524209e+00,1.599924e+00,1.935133e+00,2.662244e+00,1.479309e+02,7.442005e-01,2.083451e-02,2.000684e+00,1.733933e+00,6.457767e-01,-1.457353e+00,-4.073143e-01,1.908082e+00,-3.443779e-01,4.069505e-01,-2.788955e+00,5.876486e-01,8.557318e-01,1.188123e+00,3.062689e+00,-6.127268e-01,-9.569777e-01,4.711761e-01,5.022400e-01,4.274565e-01,5.625059e-01,1.905014e-01,1.274410e-01,7.702489e-02,2.374759e-01,-2.050714e-02,1.381135e-03,-1.458532e-02,-5.083885e-02,-5.677796e-03,1.447761e-03,-3.451467e-03,-1.762714e-02,2.573585e+01,2.550748e-02,1.517122e+02,1.668971e-02,9.831181e-03,1.815767e-01,2.720427e+01,5.040235e-03,8.612906e-03,3.374064e-02
6,0.060000,1.570486e-01,-3.241509e+01,-4.461550e+00,7.614624e+00,-1.657899e+01,-2.220338e+01,3.055113e+00,-2.919569e+00,-1.804856e+00,-3.638553e+01,-1.399378e+01,-1.237316e+01,-4.767122e+00,-1.255437e+01,7.028840e+00,-1.069277e+01,-2.854044e+00,-3.039506e+00,-2.397638e+00,-2.914064e+00,-4.995049e+00,-3.846872e+00,-3.150340e+00,-2.105831e+00,2.791383e-01,5.212501e-01,6.797000e-01,9.890595e-01,1.483766e+00,1.592720e+00,1.824274e+00,2.557579e+00,1.497389e+02,7.687253e-01,4.184602e-02,2.858331e+00,2.705657e+00,2.403038e-01,-3.097374e+00,-1.379047e+00,6.326414e-01,-4.542952e-01,2.363300e+00,4.817186e-01,2.522358e+00,1.038274e+00,1.150068e+00,5.195240e+00,-1.690483e-03,-6.726923e-02,4.385033e-01,8.118912e-01,7.555124e-01,7.098019e-01,3.626475e-01,1.355899e-01,7.732455e-02,2.729349e-01,-1.305925e-02,-1.142627e-02,-1.878433e-02,-5.250190e-02,-3.241123e-02,7.731342e-03,-1.179137e-02,-5.854793e-02,1.131791e+01,2.698869e-02,1.551628e+02,1.877358e-02,2.115828e-02,1.632819e-01,1.192667e+01,5.484677e-03,1.225306e-02,4.810873e-02
7,0.070000,1.640716e-01,-2.915581e+01,-2.287277e-02,8.872079e+00,-2.198994e+01,-2.644593e+01,2.290868e+00,-3.344060e+00,1.953325e+00,-3.167283e+01,-9.444537e+00,-1.097363e+01,-3.537155e+00,-2.439559e+00,9.631199e+00,-1.145144e+01,-2.452455e+00,-1.877106e+00,-1.276950e+00,-2.067851e+00,-4.652019e+00,-3.899797e+00,-3.162070e+00,-1.910770e+00,2.650795e-01,4.848014e-01,6.739910e-01,9.835727e-01,1.488842e+00,1.637160e+00,1.941080e+00,2.571022e+00,1.515132e+02,8.033431e-01,7.922249e-02,3.683268e+00,3.483771e+00,-1.067139e+00,-5.261244e+00,-1.775529e+00,-1.149483e+00,5.872869e-01,5.277667e+00,4.146760e+00,3.626435e+00,1.091788e+00,-5.242586e-02,5.276967e+00,-3.899976e-01,2.817545e-01,3.512848e-01,1.038488e+00,1.118227e+00,9.045666e-01,5.697495e-01,2.062550e-01,4.711401e-02,2.562709e-01,9.500203e-03,-1.792479e-02,-2.087886e-02,-4.921455e-02,-4.186291e-02,6.373942e-03,1.453115e-02,-5.064232e-02,1.378928e+00,2.349063e-02,1.568360e+02,1.749541e-02,3.248538e-02,2.521827e-01,8.037232e-01,3.826896e-03,1.009537e-02,3.169677e-02
8,0.080000,2.994079e-01,-2.451052e+01,3.663038e+00,5.545628e+00,-3.002617e+01,-2.843918e+01,-2.381597e-01,-2.389272e+00,1.051007e+01,-2.487412e+01,-3.706292e+00,-9.350093e+00,-6.305096e+00,1.862396e+00,8.322930e+00,-9.841813e+00,-2.248195e+00,-6.172075e-01,2.114783e-01,-9.842687e-01,-3.789212e+00,-3.557909e+00,-3.111856e+00,-1.564641e+00,3.014053e-01,4.605995e-01,6.377342e-01,9.011471e-01,1.367298e+00,1.629950e+00,1.852242e+00,2.391124e+00,1.527327e+02,8.290691e-01,1.178731e-01,3.979699e+00,3.296129e+00,-2.663901e+00,-5.827441e+00,-1.168380e+00,-1.879977e+00,1.433283e+00,6.105934e+00,4.786302e+00,2.384934e+00,2.452215e+00,-1.169827e+00,2.404464e+00,-1.694025e+00,-3.430576e-02,2.861990e-01,1.023094e+00,1.183059e+00,1.019980e+00,6.907848e-01,3.466464e-01,7.643785e-02,2.289760e-01,3.200389e-02,-8.061868e-03,-1.687282e-02,-4.457606e-02,-4.205283e-02,-5.076861e-03,4.197054e-02,-2.108359e-02,8.509338e-01,1.179791e-02,1.563912e+02,3.038259e-02,4.993818e-02,3.167634e-01,-7.330582e-01,3.429069e-03,5.491217e-03,1.043256e-02
9,0.090000,4.563179e-01,-2.012457e+01,7.414791e+00,1.422471e+00,-3.729421e+01,-2.841737e+01,-3.750111e+00,1.266734e+00,1.881309e+01,-1.855650e+01,-7.281044e-01,-7.177004e+00,-8.343978e+00,2.312984e+00,5.297858e+00,-1.140538e+01,-2.014086e+00,4.466181e-01,1.573338e+00,2.784633e-01,-2.961334e+00,-3.086883e+00,-3.116561e+00,-1.438209e+00,3.599135e-01,4.601404e-01,6.331458e-01,8.713170e-01,1.373128e+00,1.613179e+00,1.993805e+00,2.492260e+00,1.533287e+02,8.314818e-01,8.911750e-02,3.412720e+00,2.275743e+00,-2.912912e+00,-4.303743e+00,-1.395168e-02,-1.315804e+00,6.538836e-01,4.476204e+00,3.264183e+00,-1.125188e+00,3.247467e+00,-3.796398e-01,-1.879376e+00,-2.800585e+00,-1.679802e-03,2.913579e-01,7.655505e-01,8.895943e-01,8.579272e-01,6.225392e-01,4.000582e-01,1.490374e-01,2.014420e-01,3.070537e-02,6.491232e-03,-1.168425e-02,-2.666471e-02,-2.491086e-02,-1.292899e-02,6.805179e-02,3.096023e-02,8.337708e-02,-4.716611e-03,1.551166e+02,3.001969e-02,4.591810e-02,2.633198e-01,-2.219281e+00,-2.539077e-03,-2.916884e-03,-3.855284e-02
