frameIndex,frameTime,pcm_loudness_sma,pcm_fftMag_mfcc_sma[0],pcm_fftMag_mfcc_sma[1],pcm_fftMag_mfcc_sma[2],pcm_fftMag_mfcc_sma[3],pcm_fftMag_mfcc_sma[4],pcm_fftMag_mfcc_sma[5],pcm_fftMag_mfcc_sma[6],pcm_fftMag_mfcc_sma[7],pcm_fftMag_mfcc_sma[8],pcm_fftMag_mfcc_sma[9],pcm_fftMag_mfcc_sma[10],pcm_fftMag_mfcc_sma[11],pcm_fftMag_mfcc_sma[12],pcm_fftMag_mfcc_sma[13],pcm_fftMag_mfcc_sma[14],logMelFreqBand_sma[0],logMelFreqBand_sma[1],logMelFreqBand_sma[2],logMelFreqBand_sma[3],logMelFreqBand_sma[4],logMelFreqBand_sma[5],logMelFreqBand_sma[6],logMelFreqBand_sma[7],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],F0finEnv_sma,voicingFinalUnclipped_sma,pcm_loudness_sma_de,pcm_fftMag_mfcc_sma_de[0],pcm_fftMag_mfcc_sma_de[1],pcm_fftMag_mfcc_sma_de[2],pcm_fftMag_mfcc_sma_de[3],pcm_fftMag_mfcc_sma_de[4],pcm_fftMag_mfcc_sma_de[5],pcm_fftMag_mfcc_sma_de[6],pcm_fftMag_mfcc_sma_de[7],pcm_fftMag_mfcc_sma_de[8],pcm_fftMag_mfcc_sma_de[9],pcm_fftMag_mfcc_sma_de[10],pcm_fftMag_mfcc_sma_de[11],pcm_fftMag_mfcc_sma_de[12],pcm_fftMag_mfcc_sma_de[13],pcm_fftMag_mfcc_sma_de[14],logMelFreqBand_sma_de[0],logMelFreqBand_sma_de[1],logMelFreqBand_sma_de[2],logMelFreqBand_sma_de[3],logMelFreqBand_sma_de[4],logMelFreqBand_sma_de[5],logMelFreqBand_sma_de[6],logMelFreqBand_sma_de[7],lspFreq_sma_de[0],lspFreq_sma_de[1],lspFreq_sma_de[2],lspFreq_sma_de[3],lspFreq_sma_de[4],lspFreq_sma_de[5],lspFreq_sma_de[6],lspFreq_sma_de[7],F0finEnv_sma_de,voicingFinalUnclipped_sma_de,F0final_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,F0final_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de
0,0.000000,1.428011e-01,-4.698369e+01,-6.336896e+00,-3.093512e-01,3.623142e+00,-2.559006e+00,-1.198073e+01,-9.310495e+00,-9.558813e+00,-1.367112e+01,-8.946517e-01,-5.594509e+00,1.198889e+01,-1.373335e-01,7.367619e-01,-5.901838e+00,-5.678530e+00,-5.143254e+00,-6.296612e+00,-5.934692e+00,-5.346425e+00,-4.858511e+00,-4.899739e+00,-4.996209e+00,2.559756e-01,5.131146e-01,8.854596e-01,1.176402e+00,1.389527e+00,1.642865e+00,1.735551e+00,2.157875e+00,0,0,-1.679463e-02,1.904976e-01,2.856126e-01,-1.551539e-01,-3.177062e-01,1.501906e+00,1.447802e+00,1.288874e+00,1.449928e+00,1.547337e+00,1.513878e-01,1.466595e+00,-1.672117e+00,3.942701e-01,-9.653346e-01,5.603436e-01,-7.118511e-03,-1.024319e-01,7.530999e-02,1.028637e-01,6.310558e-02,-4.674387e-03,-5.667482e-02,-1.046953e-02,2.842721e-03,9.397507e-03,4.172289e-03,-4.832590e-03,1.070670e-02,-6.569636e-03,1.219683e-02,4.856772e-02,0,0,0,0,0,0,0,0,0,0
1,0.010000,1.125070e-01,-4.700377e+01,-6.019438e+00,-5.764251e-01,2.432181e+00,-4.806042e-03,-9.745174e+00,-6.012478e+00,-5.509560e+00,-9.519388e+00,2.682370e-01,-3.299587e+00,7.474400e+00,1.381697e+00,-8.251804e-01,-3.920409e+00,-5.826758e+00,-5.442098e+00,-6.155867e+00,-5.820873e+00,-5.283298e+00,-4.913368e+00,-5.071350e+00,-5.051216e+00,2.659441e-01,5.264794e-01,9.054238e-01,1.166017e+00,1.420687e+00,1.633123e+00,1.754670e+00,2.252818e+00,0,0,-2.176436e-02,3.323887e-01,4.803603e-01,-5.048283e-01,-1.347163e-01,2.572408e+00,1.794598e+00,1.767557e+00,1.925340e+00,2.241647e+00,1.442891e-01,1.789345e+00,-2.148164e+00,1.196803e+00,-4.034492e-01,1.264461e+00,6.244040e-03,-1.414556e-01,1.001223e-01,1.493671e-01,1.420322e-01,3.092504e-02,-6.989379e-02,-3.765573e-02,2.980855e-03,1.785297e-02,1.155737e-02,-6.570184e-03,1.274134e-02,-7.171810e-03,1.547499e-02,8.045842e-02,0,0,0,0,0,0,0,0,0,0
2,0.020000,7.397500e-02,-4.602116e+01,-5.067563e+00,-9.515838e-01,2.630091e+00,3.673422e+00,-5.859495e+00,-4.515133e+00,-4.333801e+00,-8.010307e+00,-7.191572e-01,5.910067e-01,5.885559e+00,1.074502e+00,-3.308940e+00,-4.090834e+00,-5.640009e+00,-5.505991e+00,-5.990434e+00,-5.477283e+00,-5.062460e+00,-4.854455e+00,-5.097307e+00,-5.021053e+00,2.652049e-01,5.534198e-01,8.963389e-01,1.157432e+00,1.427481e+00,1.614888e+00,1.786976e+00,2.353242e+00,0,0,-1.875838e-02,4.666016e-01,6.201184e-01,-8.135256e-01,-1.987817e-01,2.388787e+00,1.023741e+00,1.761621e+00,1.881733e+00,1.635602e+00,2.672401e-01,1.126444e+00,-1.725723e+00,1.043117e+00,1.454751e-01,8.214785e-01,3.004479e-02,-8.407927e-02,1.389327e-01,1.585879e-01,1.751094e-01,8.396320e-02,-5.178704e-02,-5.366802e-02,3.422669e-03,2.061665e-02,8.654321e-03,-3.927839e-03,7.456374e-03,-7.161367e-03,8.586193e-03,6.931546e-02,1.180590e+01,4.788671e-02,0,0,0,0,1.180590e+01,0,0,2.338803e-03
3,0.030000,6.839232e-02,-4.580301e+01,-4.569762e+00,-2.512377e+00,3.446086e+00,7.186819e+00,-6.068352e+00,-2.870390e+00,-2.544619e+00,-5.293299e+00,-2.609536e-01,2.594569e-01,4.299741e+00,5.240766e+00,7.423667e-01,-4.850351e-01,-5.666571e+00,-5.669163e+00,-5.949089e+00,-5.416561e+00,-4.778246e+00,-4.705914e+00,-5.150424e+00,-5.172065e+00,2.662652e-01,5.822269e-01,9.378068e-01,1.153036e+00,1.434257e+00,1.620995e+00,1.787214e+00,2.462483e+00,0,0,-6.943292e-03,4.392490e-01,7.333863e-01,-1.106110e+00,-1.231069e+00,2.478414e-01,-6.822934e-01,1.272067e+00,1.642429e+00,7.553144e-01,5.957811e-01,-2.752090e-01,-7.527923e-01,1.080787e+00,1.472728e+00,9.869207e-01,1.120162e-02,6.494880e-02,2.452166e-01,1.234131e-01,1.308449e-01,8.506127e-02,-3.745952e-02,-6.687441e-02,9.853956e-03,1.209229e-02,9.864569e-05,3.557205e-05,-1.260543e-03,4.650116e-04,-1.815677e-04,3.076198e-02,2.952982e+01,1.195924e-01,0,0,0,0,2.957505e+01,1.698305e-02,0,2.884326e-02
4,0.040000,7.106650e-02,-4.525106e+01,-3.961143e+00,-3.409003e+00,2.122282e+00,5.789117e+00,-8.700435e+00,-2.073437e+00,-1.632618e+00,-7.606161e+00,7.061440e-01,-1.741808e+00,4.947609e+00,3.148717e+00,6.803637e-01,-3.512133e+00,-5.608400e+00,-5.450118e+00,-5.705337e+00,-5.343909e+00,-4.723403e+00,-4.542422e+00,-5.119137e+00,-5.204124e+00,2.729284e-01,5.883241e-01,9.125397e-01,1.163253e+00,1.420024e+00,1.613122e+00,1.762210e+00,2.399619e+00,5.902948e+01,2.394335e-01,6.792699e-03,4.352814e-01,1.132774e+00,-8.393305e-01,-2.811430e+00,-2.949477e+00,-2.059872e+00,5.544065e-01,1.055893e+00,-4.027228e-02,7.903690e-01,-1.159923e+00,-4.584603e-01,5.420678e-01,1.887519e+00,9.040960e-01,2.240877e-02,2.968186e-01,4.150752e-01,1.054257e-01,3.096247e-03,1.055365e-02,-4.186888e-02,-6.254277e-02,1.678160e-02,-8.690918e-03,-1.870477e-02,-2.594876e-03,-7.382512e-03,5.907726e-03,-6.633723e-03,1.264610e-02,4.726568e+01,1.930036e-01,5.902948e+01,0,0,1.169401e-02,4.734675e+01,2.669458e-02,1.607383e-02,5.074830e-02
5,0.050000,7.924476e-02,-4.519258e+01,-2.905717e+00,-4.878267e+00,-3.469257e+00,1.765531e-01,-1.173617e+01,-8.729888e-01,1.351995e+00,-5.944890e+00,2.534492e+00,-3.509224e+00,4.179413e+00,5.748524e+00,4.543806e+00,7.248433e-01,-5.786554e+00,-5.145291e+00,-5.072333e+00,-5.270494e+00,-4.798602e+00,-4.644078e+00,-5.247733e+00,-5.294052e+00,3.113522e-01,5.694887e-01,8.978167e-01,1.163284e+00,1.418113e+00,1.636331e+00,1.766145e+00,2.383439e+00,1.181343e+02,4.782452e-01,9.074604e-03,6.210510e-01,1.573978e+00,2.811208e-02,-3.138357e+00,-5.074702e+00,-2.387045e+00,-5.157410e-01,1.696048e-01,-3.413521e-01,-3.124010e-01,-4.548324e-01,-8.308063e-02,6.943849e-01,1.210573e+00,-1.667009e-01,1.357762e-01,5.243597e-01,5.126275e-01,1.109378e-01,-8.303795e-02,-4.963441e-02,-1.731424e-02,-1.543083e-02,1.643024e-02,-3.131325e-02,-3.668066e-02,-6.773102e-03,-8.029747e-03,5.220318e-03,-4.263354e-03,1.257236e-02,4.729161e+01,1.975169e-01,1.183605e+02,8.491524e-02,0,1.383693e-01,4.736940e+01,2.852460e-02,4.018457e-02,6.109635e-02
6,0.060000,1.025123e-01,-4.414997e+01,-2.357149e-01,-3.965291e+00,-7.969385e+00,-7.568830e+00,-1.332494e+01,-2.741802e+00,-1.002645e+00,-7.885873e+00,1.834965e+00,-3.324270e+00,3.653421e+00,3.530961e+00,4.227935e+00,-1.752932e-01,-5.467973e+00,-4.283834e+00,-4.353436e+00,-5.023188e+00,-5.036801e+00,-4.832604e+00,-5.257997e+00,-5.272773e+00,3.265694e-01,5.163343e-01,8.228102e-01,1.139333e+00,1.398641e+00,1.636759e+00,1.764342e+00,2.455995e+00,1.772612e+02,7.258952e-01,1.523680e-02,6.568634e-01,1.757998e+00,7.308134e-01,-1.814578e+00,-4.732064e+00,-2.719676e+00,-7.297026e-01,-1.694838e-01,2.167047e-01,-1.583786e+00,8.652439e-01,6.040342e-01,1.899536e+00,2.022121e-01,-1.417039e+00,2.121758e-01,5.914499e-01,4.326822e-01,7.725015e-02,-7.762937e-02,-3.836994e-02,2.980614e-03,-2.630973e-02,6.804612e-03,-4.298329e-02,-3.842493e-02,-9.325003e-03,-7.662463e-03,-2.019763e-04,-6.305230e-03,-6.419182e-03,2.958003e+01,1.290651e-01,1.775535e+02,9.101530e-02,8.036914e-02,1.845568e-01,2.957180e+01,4.305829e-03,4.859830e-02,3.750361e-02
7,0.070000,9.804245e-02,-4.324830e+01,1.437414e+00,-2.093672e+00,-7.199867e+00,-1.150772e+01,-1.569132e+01,-5.114913e+00,-2.011581e+00,-6.860203e+00,-2.387369e+00,-1.223475e+00,4.531432e+00,8.521568e+00,5.021445e+00,-2.986959e+00,-5.057903e+00,-3.630507e+00,-4.061902e+00,-5.022233e+00,-5.036737e+00,-4.808995e+00,-5.167565e+00,-5.214895e+00,3.215958e-01,4.616556e-01,7.992682e-01,1.131131e+00,1.404800e+00,1.635278e+00,1.764831e+00,2.497158e+00,1.773422e+02,7.443537e-01,7.624427e-03,5.721756e-01,1.366960e+00,1.103287e+00,1.341745e-01,-2.871243e+00,-2.619667e+00,-8.395483e-01,-8.149241e-01,7.342942e-01,-1.962408e+00,2.249120e+00,1.204015e+00,1.587287e+00,-1.090093e+00,-2.967627e+00,2.277143e-01,4.981526e-01,1.998832e-01,2.404056e-02,-3.798075e-02,1.814361e-02,4.334765e-02,-2.823410e-02,-5.571923e-03,-4.094910e-02,-2.900928e-02,-1.099168e-02,-6.385851e-03,-1.348309e-02,-1.021466e-02,-7.138620e-02,1.182455e+01,5.873139e-02,1.775850e+02,9.711536e-02,1.607383e-01,2.190503e-01,1.168463e+01,-2.227203e-02,2.497683e-02,2.846137e-03
8,0.080000,1.378517e-01,-4.293888e+01,2.657283e+00,-1.147233e+00,-5.085305e+00,-1.202907e+01,-2.032124e+01,-3.600988e+00,-7.982492e-01,-6.064981e+00,-4.751856e+00,1.441536e+00,7.791771e+00,1.125987e+01,1.452604e+00,-8.741425e+00,-4.911847e+00,-3.250261e+00,-4.047142e+00,-5.081789e+00,-4.992483e+00,-4.651813e+00,-5.144318e+00,-5.375251e+00,3.018296e-01,4.273242e-01,7.696893e-01,1.132705e+00,1.388368e+00,1.612639e+00,1.731341e+00,2.310664e+00,1.773257e+02,7.517047e-01,6.122830e-03,3.126206e-01,7.546044e-01,5.153823e-01,7.027434e-01,-8.326906e-01,-2.256926e+00,-5.058368e-01,-6.853118e-01,1.060640e+00,-1.137175e+00,2.669918e+00,1.332838e+00,3.878465e-01,-1.576119e+00,-1.708304e+00,1.187427e-01,2.874248e-01,2.888703e-02,-8.140564e-04,2.068796e-02,5.111084e-02,2.452030e-02,-5.288262e-02,-8.339509e-03,-2.612263e-02,-1.243005e-02,-6.703162e-03,-9.147465e-03,-1.648998e-02,-8.122968e-03,-1.099556e-01,-3.549042e-02,5.371911e-03,1.772762e+02,1.542909e-02,1.626223e-01,1.588715e-01,-1.979324e-01,-2.406411e-02,-2.182192e-02,-1.132769e-02
9,0.090000,9.969720e-02,-4.293724e+01,2.482587e+00,-7.708594e-01,-4.240425e+00,-1.194954e+01,-2.133636e+01,-4.641137e+00,-2.824824e+00,-3.183865e+00,-3.984139e+00,5.353474e+00,8.130313e+00,9.820501e+00,4.810082e-01,-9.830224e+00,-4.926046e+00,-3.171315e+00,-4.226064e+00,-5.120991e+00,-5.010664e+00,-4.643755e+00,-5.087834e+00,-5.383984e+00,2.958625e-01,4.092483e-01,7.793307e-01,1.111640e+00,1.391320e+00,1.580975e+00,1.731572e+00,2.099173e+00,1.772249e+02,7.589974e-01,8.435306e-03,2.253002e-01,3.452691e-01,-1.247123e-01,1.306848e-01,1.098966e-01,-1.391101e+00,-7.309023e-01,-1.200343e+00,3.471628e-01,-6.539550e-02,1.144522e+00,3.546604e-01,-2.204515e+00,-1.698760e+00,-1.102031e-01,5.717058e-02,1.344220e-01,-1.162920e-02,2.157235e-02,4.307737e-02,3.472781e-02,1.018248e-02,-4.150124e-02,-5.392820e-03,-1.139936e-02,8.414805e-04,-4.320526e-03,-1.116493e-02,-1.257222e-02,8.339643e-04,-5.985472e-02,-6.209411e-02,5.084872e-05,1.769223e+02,1.134820e-02,8.375756e-02,1.654426e-01,-1.419174e-01,-1.587224e-02,-4.458944e-02,-1.948643e-02
