frameIndex,frameTime,pcm_loudness_sma,pcm_fftMag_mfcc_sma[0],pcm_fftMag_mfcc_sma[1],pcm_fftMag_mfcc_sma[2],pcm_fftMag_mfcc_sma[3],pcm_fftMag_mfcc_sma[4],pcm_fftMag_mfcc_sma[5],pcm_fftMag_mfcc_sma[6],pcm_fftMag_mfcc_sma[7],pcm_fftMag_mfcc_sma[8],pcm_fftMag_mfcc_sma[9],pcm_fftMag_mfcc_sma[10],pcm_fftMag_mfcc_sma[11],pcm_fftMag_mfcc_sma[12],pcm_fftMag_mfcc_sma[13],pcm_fftMag_mfcc_sma[14],logMelFreqBand_sma[0],logMelFreqBand_sma[1],logMelFreqBand_sma[2],logMelFreqBand_sma[3],logMelFreqBand_sma[4],logMelFreqBand_sma[5],logMelFreqBand_sma[6],logMelFreqBand_sma[7],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],F0finEnv_sma,voicingFinalUnclipped_sma,pcm_loudness_sma_de,pcm_fftMag_mfcc_sma_de[0],pcm_fftMag_mfcc_sma_de[1],pcm_fftMag_mfcc_sma_de[2],pcm_fftMag_mfcc_sma_de[3],pcm_fftMag_mfcc_sma_de[4],pcm_fftMag_mfcc_sma_de[5],pcm_fftMag_mfcc_sma_de[6],pcm_fftMag_mfcc_sma_de[7],pcm_fftMag_mfcc_sma_de[8],pcm_fftMag_mfcc_sma_de[9],pcm_fftMag_mfcc_sma_de[10],pcm_fftMag_mfcc_sma_de[11],pcm_fftMag_mfcc_sma_de[12],pcm_fftMag_mfcc_sma_de[13],pcm_fftMag_mfcc_sma_de[14],logMelFreqBand_sma_de[0],logMelFreqBand_sma_de[1],logMelFreqBand_sma_de[2],logMelFreqBand_sma_de[3],logMelFreqBand_sma_de[4],logMelFreqBand_sma_de[5],logMelFreqBand_sma_de[6],logMelFreqBand_sma_de[7],lspFreq_sma_de[0],lspFreq_sma_de[1],lspFreq_sma_de[2],lspFreq_sma_de[3],lspFreq_sma_de[4],lspFreq_sma_de[5],lspFreq_sma_de[6],lspFreq_sma_de[7],F0finEnv_sma_de,voicingFinalUnclipped_sma_de,F0final_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,F0final_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de
0,0.000000,1.065997e-01,-3.901862e+01,-1.100557e+01,-8.859944e-02,-2.370318e+01,-2.070482e+01,-3.660776e+00,-6.482179e-01,1.270788e+00,-1.597032e+01,4.392879e+00,1.800473e+00,8.331688e+00,-2.120607e+01,5.650568e+00,-7.809076e+00,-5.959848e+00,-4.196783e+00,-3.570307e+00,-3.803685e+00,-5.253706e+00,-4.619431e+00,-3.709246e+00,-2.915023e+00,3.752556e-01,5.507142e-01,7.613463e-01,1.094963e+00,1.431398e+00,1.581090e+00,1.850747e+00,2.573139e+00,0,2.168636e-01,5.066738e-04,-3.018253e-01,-1.160600e-01,1.100363e-01,1.536173e+00,1.715878e-01,1.936302e-01,-3.262746e-01,8.292403e-01,9.961211e-01,-7.882352e-01,-1.944158e-02,-6.092886e-01,-7.859991e-01,-2.417712e+00,-1.279930e+00,-5.579605e-02,-4.504976e-02,-1.042455e-01,-1.174600e-01,3.410912e-03,1.053987e-02,4.723377e-02,-1.309431e-02,-4.360124e-03,-2.371049e-03,-3.392148e-03,-2.349782e-03,-1.557120e-02,-2.686429e-03,-3.900645e-02,-3.693888e-02,0,1.088581e-01,0,0,0,0,0,0,0,0
1,0.010000,1.046315e-01,-3.972213e+01,-1.154183e+01,-8.539752e-02,-2.084412e+01,-2.013164e+01,-1.570253e+00,-1.197398e+00,3.479164e+00,-1.404186e+01,6.567518e-01,1.495562e+00,7.214677e+00,-2.314128e+01,-3.959195e-01,-8.803911e+00,-6.108319e+00,-4.433512e+00,-3.799702e+00,-3.985591e+00,-5.218521e+00,-4.663201e+00,-3.584640e+00,-2.908495e+00,3.686318e-01,5.506199e-01,7.438786e-01,1.089016e+00,1.376686e+00,1.579202e+00,1.752737e+00,2.451958e+00,0,4.352721e-01,4.687761e-03,-6.610759e-01,-4.461764e-01,-1.172746e-01,2.200870e+00,7.243097e-01,-1.139278e+00,-1.374526e+00,7.065786e-01,1.632224e+00,-3.210199e-01,3.428346e-01,-1.350865e+00,-2.437624e-01,-2.681160e+00,-1.969891e+00,-1.411816e-01,-7.620373e-02,-2.110271e-01,-2.402045e-01,8.346605e-03,3.873925e-02,-5.461216e-04,-6.349699e-02,-2.518141e-03,-1.714796e-03,8.677113e-03,9.683835e-03,-9.262120e-03,-9.285808e-04,-2.896065e-02,-2.722874e-02,0,1.319317e-01,0,0,0,0,0,0,0,0
2,0.020000,1.101172e-01,-4.017598e+01,-1.131774e+01,4.599809e-01,-1.745185e+01,-2.013348e+01,-3.737887e+00,-2.005001e+00,4.312802e+00,-1.195395e+01,2.319767e+00,1.855721e+00,5.843750e+00,-2.416846e+01,-3.414748e+00,-1.371131e+01,-6.164593e+00,-4.303667e+00,-3.976838e+00,-4.300033e+00,-5.254245e+00,-4.544846e+00,-3.535380e+00,-2.983758e+00,3.567668e-01,5.389061e-01,7.531195e-01,1.086187e+00,1.380898e+00,1.568602e+00,1.704720e+00,2.449036e+00,0,6.519496e-01,5.677283e-03,-5.516624e-01,-4.503396e-01,-2.229581e-02,2.755614e+00,7.738638e-01,-3.872583e+00,-2.023985e+00,6.011575e-01,2.091613e+00,1.524029e+00,8.143502e-01,-1.849396e+00,1.129774e+00,-1.490535e+00,-1.415149e+00,-1.279594e-01,4.135923e-02,-2.059689e-01,-3.429118e-01,4.798417e-02,1.437479e-01,-4.855113e-02,-8.757684e-02,-1.695195e-03,-6.211686e-03,3.557701e-02,2.657712e-02,1.689110e-02,5.648112e-03,2.102342e-02,1.575568e-02,0,1.117394e-01,0,0,0,0,0,0,0,0
3,0.030000,1.282798e-01,-4.174531e+01,-1.308037e+01,-9.492626e-01,-1.582450e+01,-1.736895e+01,-9.318612e+00,-6.842454e+00,3.282675e+00,-9.817390e+00,3.824336e+00,3.487022e+00,2.821333e+00,-2.094369e+01,-3.222574e+00,-1.470742e+01,-6.563384e+00,-4.524359e+00,-4.422178e+00,-4.756535e+00,-5.211704e+00,-4.463027e+00,-3.798909e+00,-3.198140e+00,3.719092e-01,5.480443e-01,8.088453e-01,1.147770e+00,1.410337e+00,1.582691e+00,1.778957e+00,2.499048e+00,0,6.589788e-01,4.803583e-04,4.253097e-01,-6.386337e-02,-3.710369e-02,3.631639e+00,1.319695e-03,-5.963921e+00,-2.480437e+00,2.961891e-01,2.059494e+00,2.307531e+00,1.156980e+00,-1.046781e+00,2.824100e+00,5.289976e-01,4.894915e-01,8.257461e-02,2.682927e-01,-5.531134e-02,-2.996810e-01,2.113155e-01,3.365268e-01,3.626173e-02,-1.839426e-02,-4.158503e-03,-1.816427e-02,5.065742e-02,3.606413e-02,3.783945e-02,1.367311e-02,6.356023e-02,4.809785e-02,7.473498e+00,5.375672e-02,0,0,0,0,7.473498e+00,0,0,4.574467e-03
4,0.040000,1.231620e-01,-4.076534e+01,-1.248800e+01,2.318540e-01,-1.243492e+01,-1.821685e+01,-1.914951e+01,-7.945616e+00,4.374821e+00,-7.624495e+00,1.042923e+01,4.876494e+00,1.281379e+00,-1.665600e+01,-3.887792e-01,-1.193307e+01,-6.372113e+00,-3.944563e+00,-4.288914e+00,-5.132773e+00,-5.017194e+00,-4.000778e+00,-3.844867e+00,-3.208084e+00,3.651409e-01,5.209436e-01,9.067480e-01,1.198471e+00,1.499028e+00,1.607586e+00,1.942754e+00,2.628373e+00,0,6.637073e-01,-4.556546e-03,2.023666e+00,6.408852e-01,-1.043378e-01,5.204139e+00,-1.617724e+00,-6.294599e+00,-2.827130e+00,5.847039e-01,2.606764e+00,4.854297e-01,9.302541e-01,1.092731e+00,4.195505e+00,1.653163e+00,2.632134e+00,4.431521e-01,5.441600e-01,1.899292e-01,-1.481140e-01,4.952377e-01,5.568615e-01,3.171024e-01,1.594401e-01,-1.033120e-02,-3.482099e-02,4.628937e-02,3.407340e-02,2.126826e-02,1.371043e-02,4.673662e-02,2.617042e-02,1.867863e+01,1.939073e-02,0,0,0,0,1.866330e+01,6.455144e-03,0,1.118408e-02
5,0.050000,1.005109e-01,-3.730091e+01,-1.127602e+01,-1.568525e-01,-5.194381e+00,-2.108336e+01,-2.368405e+01,-1.062927e+01,4.929100e+00,-5.909115e+00,8.139672e+00,5.770075e+00,4.261956e+00,-1.277701e+01,7.360838e-01,-7.245572e+00,-5.591686e+00,-3.271601e+00,-3.920220e+00,-5.067626e+00,-4.280468e+00,-3.252601e+00,-3.248588e+00,-2.888303e+00,3.436523e-01,4.687798e-01,9.203514e-01,1.213194e+00,1.506818e+00,1.628075e+00,1.951521e+00,2.602778e+00,3.736749e+01,6.981769e-01,-1.034866e-02,3.393166e+00,1.681082e+00,-4.168164e-01,5.774564e+00,-2.601666e+00,-4.507971e+00,-2.653608e+00,3.614172e-01,2.153176e+00,-2.082710e+00,-1.762224e-01,3.351677e+00,4.325493e+00,1.858997e+00,3.060965e+00,8.165580e-01,7.453125e-01,4.164762e-01,1.063970e-01,7.083377e-01,6.707232e-01,5.591770e-01,2.838622e-01,-1.924943e-02,-4.806833e-02,1.715461e-02,1.555666e-02,-1.517274e-02,2.067292e-03,-2.582070e-02,-3.207850e-02,2.985032e+01,2.785832e-02,3.736749e+01,0,0,2.287234e-02,2.973464e+01,1.096823e-02,5.294099e-03,1.690272e-02
6,0.060000,1.012189e-01,-3.227985e+01,-9.015491e+00,-4.579132e-01,3.253791e+00,-2.636489e+01,-2.802816e+01,-1.424724e+01,6.413109e+00,-8.742614e-01,2.589247e+00,5.365465e+00,1.058709e+01,-7.274279e+00,2.871736e+00,-4.281556e+00,-4.434681e+00,-2.209246e+00,-3.278171e+00,-4.885057e+00,-3.243674e+00,-2.365752e+00,-2.225029e+00,-2.341476e+00,3.192393e-01,4.044334e-01,9.288133e-01,1.223842e+00,1.438999e+00,1.614462e+00,1.852121e+00,2.528023e+00,7.470943e+01,7.293043e-01,1.106000e-02,3.313249e+00,1.876330e+00,-9.018520e-01,4.137692e+00,-1.398842e+00,-2.429550e+00,-2.905714e+00,3.849020e-02,1.071766e+00,-3.327939e+00,-1.182469e+00,4.084092e+00,2.904986e+00,1.006182e+00,2.741526e+00,8.520150e-01,6.413511e-01,4.342735e-01,2.677201e-01,7.186720e-01,5.569183e-01,5.139497e-01,2.654447e-01,-1.654296e-02,-3.191141e-02,1.559412e-03,6.704533e-03,-3.711753e-02,-6.189346e-04,-5.136043e-02,-6.177130e-02,2.974058e+01,2.756193e-02,7.463276e+01,3.227572e-02,0,4.448422e-02,2.941137e+01,1.289651e-02,1.323525e-02,1.537720e-02
7,0.070000,8.750802e-02,-2.902222e+01,-6.411212e+00,-2.688461e+00,5.203966e+00,-2.630326e+01,-2.741914e+01,-1.695968e+01,4.070617e+00,-2.426628e+00,-2.669219e+00,2.361425e+00,1.492686e+01,-4.007079e+00,4.442154e+00,-3.228350e+00,-3.449310e+00,-1.665455e+00,-2.845169e+00,-4.348408e+00,-2.556776e+00,-1.926924e+00,-1.812943e+00,-2.212133e+00,2.986129e-01,3.659577e-01,8.835858e-01,1.212867e+00,1.364488e+00,1.589590e+00,1.695170e+00,2.388830e+00,1.118969e+02,7.654719e-01,3.933133e-02,2.077399e+00,1.503441e+00,-5.517509e-01,1.327012e+00,8.471470e-01,-1.612505e+00,-2.264191e+00,3.452977e-01,-2.962083e-01,-1.506897e+00,-1.122086e+00,3.630509e+00,7.127990e-01,1.116531e-01,2.237075e+00,5.904657e-01,4.024372e-01,3.024450e-01,2.386579e-01,5.005219e-01,3.061749e-01,2.018609e-01,1.155816e-01,-7.907802e-03,-2.864167e-03,1.501404e-02,6.660915e-03,-2.008011e-02,1.117182e-03,4.310059e-03,-2.206388e-02,1.832709e+01,1.803651e-02,1.113568e+02,3.870331e-02,2.647050e-02,6.227148e-02,1.771737e+01,5.242794e-03,1.600975e-02,5.362246e-03
8,0.080000,1.849634e-01,-2.833843e+01,-5.538751e+00,-3.011601e+00,3.054364e+00,-2.260111e+01,-2.942971e+01,-1.930898e+01,4.996513e+00,-4.006910e+00,-8.060181e-01,6.684754e-01,1.636939e+01,-6.516031e+00,2.789095e+00,-2.340499e-01,-3.183226e+00,-1.540880e+00,-2.655072e+00,-4.153781e+00,-2.285680e+00,-1.879025e+00,-1.992940e+00,-2.218946e+00,3.049458e-01,4.127976e-01,9.329279e-01,1.232157e+00,1.384605e+00,1.623734e+00,1.814127e+00,2.426491e+00,1.114382e+02,7.678694e-01,5.364895e-02,6.395199e-01,8.443577e-01,5.132845e-01,-3.638773e-01,2.678836e+00,-8.896713e-01,-1.521099e+00,8.879692e-01,-1.235429e+00,1.073048e-01,-3.957994e-01,2.478673e+00,-1.240799e+00,-6.093189e-01,1.664437e+00,2.679019e-01,1.322418e-01,8.694001e-02,9.202580e-02,2.148198e-01,5.365409e-02,-1.039829e-01,-1.204441e-02,-3.342777e-03,1.867742e-02,3.157309e-02,6.725299e-03,9.096503e-03,4.527760e-03,8.321302e-02,4.700477e-02,6.847633e+00,8.672726e-03,1.100622e+02,4.513090e-02,5.294099e-02,5.718641e-02,6.039999e+00,-3.854477e-03,8.604547e-03,-2.315217e-03
9,0.090000,2.552952e-01,-2.888462e+01,-5.497180e+00,-1.638763e+00,1.540393e+00,-1.872951e+01,-3.104579e+01,-1.941936e+01,7.363886e+00,-5.823832e+00,2.302822e+00,2.508140e+00,1.952336e+01,-9.592136e+00,1.335670e+00,1.916052e+00,-3.265085e+00,-1.593598e+00,-2.719545e+00,-4.239974e+00,-2.256856e+00,-1.965089e+00,-2.355327e+00,-2.371660e+00,3.112600e-01,4.502769e-01,9.933643e-01,1.242341e+00,1.433615e+00,1.629025e+00,1.992068e+00,2.543225e+00,1.106386e+02,7.690768e-01,3.358916e-02,-1.264402e-01,4.246178e-01,1.555012e+00,-4.003316e-01,2.542042e+00,-6.525679e-01,-8.339165e-01,1.609463e+00,-4.697649e-01,1.580339e-01,2.917407e-01,1.296139e+00,-1.276942e+00,-4.460972e-01,7.711922e-01,6.655665e-02,2.367146e-02,-4.094391e-02,-7.926359e-02,2.922625e-02,-7.458194e-02,-1.987212e-01,-4.868948e-02,-3.714356e-03,1.262972e-02,2.527631e-02,5.173326e-03,6.615186e-03,-8.650255e-03,7.803384e-02,4.978357e-02,-8.991531e-01,2.202862e-03,1.082396e+02,1.978638e-02,5.357825e-02,4.333247e-02,-1.719029e+00,-6.387996e-03,-5.645043e-03,-5.340124e-03
