frameIndex,frameTime,pcm_loudness_sma,pcm_fftMag_mfcc_sma[0],pcm_fftMag_mfcc_sma[1],pcm_fftMag_mfcc_sma[2],pcm_fftMag_mfcc_sma[3],pcm_fftMag_mfcc_sma[4],pcm_fftMag_mfcc_sma[5],pcm_fftMag_mfcc_sma[6],pcm_fftMag_mfcc_sma[7],pcm_fftMag_mfcc_sma[8],pcm_fftMag_mfcc_sma[9],pcm_fftMag_mfcc_sma[10],pcm_fftMag_mfcc_sma[11],pcm_fftMag_mfcc_sma[12],pcm_fftMag_mfcc_sma[13],pcm_fftMag_mfcc_sma[14],logMelFreqBand_sma[0],logMelFreqBand_sma[1],logMelFreqBand_sma[2],logMelFreqBand_sma[3],logMelFreqBand_sma[4],logMelFreqBand_sma[5],logMelFreqBand_sma[6],logMelFreqBand_sma[7],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],F0finEnv_sma,voicingFinalUnclipped_sma,pcm_loudness_sma_de,pcm_fftMag_mfcc_sma_de[0],pcm_fftMag_mfcc_sma_de[1],pcm_fftMag_mfcc_sma_de[2],pcm_fftMag_mfcc_sma_de[3],pcm_fftMag_mfcc_sma_de[4],pcm_fftMag_mfcc_sma_de[5],pcm_fftMag_mfcc_sma_de[6],pcm_fftMag_mfcc_sma_de[7],pcm_fftMag_mfcc_sma_de[8],pcm_fftMag_mfcc_sma_de[9],pcm_fftMag_mfcc_sma_de[10],pcm_fftMag_mfcc_sma_de[11],pcm_fftMag_mfcc_sma_de[12],pcm_fftMag_mfcc_sma_de[13],pcm_fftMag_mfcc_sma_de[14],logMelFreqBand_sma_de[0],logMelFreqBand_sma_de[1],logMelFreqBand_sma_de[2],logMelFreqBand_sma_de[3],logMelFreqBand_sma_de[4],logMelFreqBand_sma_de[5],logMelFreqBand_sma_de[6],logMelFreqBand_sma_de[7],lspFreq_sma_de[0],lspFreq_sma_de[1],lspFreq_sma_de[2],lspFreq_sma_de[3],lspFreq_sma_de[4],lspFreq_sma_de[5],lspFreq_sma_de[6],lspFreq_sma_de[7],F0finEnv_sma_de,voicingFinalUnclipped_sma_de,F0final_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,F0final_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de
0,0.000000,1.404655e-01,-3.901894e+01,-1.439851e+01,4.459687e+00,-1.691661e+01,-2.771382e+01,-7.550410e+00,-4.749688e+00,5.566200e+00,-1.482161e+01,3.144789e+00,-3.044849e+00,6.895624e+00,-1.207321e+01,6.916483e+00,-1.267492e+01,-6.040218e+00,-4.127400e+00,-3.905848e+00,-4.733663e+00,-5.524637e+00,-4.238378e+00,-3.119038e+00,-2.328593e+00,3.689428e-01,4.933464e-01,7.571740e-01,1.183237e+00,1.488969e+00,1.631435e+00,1.851060e+00,2.545333e+00,0,2.203673e-01,-2.116230e-03,-2.287651e-01,8.190174e-02,-9.839511e-02,1.113496e+00,1.082331e+00,-1.132183e+00,-1.278854e+00,-1.885649e+00,1.842657e+00,9.993010e-01,-6.387631e-01,-1.558163e+00,1.413549e+00,5.819368e-03,-1.194115e-01,5.132966e-02,-3.373804e-02,-1.133924e-01,-1.286189e-01,3.916454e-02,2.565775e-02,-4.861913e-02,-9.684055e-02,-2.667063e-03,6.412029e-04,1.365032e-02,-8.106589e-03,-6.000900e-03,7.372975e-04,-5.504477e-03,-4.328585e-02,0,1.111929e-01,0,0,0,0,0,0,0,0
1,0.010000,1.317401e-01,-3.966830e+01,-1.422992e+01,3.718569e+00,-1.481551e+01,-2.722252e+01,-1.130158e+01,-7.168746e+00,3.614876e+00,-9.028886e+00,6.772879e+00,-2.581366e+00,4.762010e+00,-7.829107e+00,8.421352e+00,-1.256647e+01,-6.066525e+00,-4.089021e+00,-4.041701e+00,-5.081873e+00,-5.462146e+00,-4.162489e+00,-3.223554e+00,-2.565007e+00,3.600204e-01,4.823924e-01,7.786774e-01,1.165825e+00,1.462461e+00,1.633815e+00,1.827006e+00,2.376172e+00,0,4.488749e-01,-5.830226e-03,-1.538231e-01,5.910355e-01,7.665157e-04,1.085838e+00,1.522520e+00,-1.718391e+00,-1.671844e+00,-2.158964e+00,2.656707e+00,3.138175e-01,-1.711215e+00,-3.230927e+00,9.839746e-01,-5.072193e-01,6.197701e-02,1.532271e-01,2.235169e-02,-5.672627e-02,-1.390026e-01,7.205658e-02,9.394645e-04,-9.781132e-02,-1.574273e-01,-4.715043e-03,-2.627543e-03,1.503407e-02,-1.768050e-02,-7.282042e-03,-5.492687e-04,-3.590763e-03,-3.867850e-02,0,1.342731e-01,0,0,0,0,0,0,0,0
2,0.020000,1.342470e-01,-3.983809e+01,-1.407330e+01,4.338270e+00,-1.239968e+01,-2.254781e+01,-1.133574e+01,-9.934426e+00,-2.886383e+00,-8.504691e+00,6.327248e+00,-6.470405e+00,1.716145e-01,-7.127518e+00,6.193146e+00,-1.332621e+01,-5.770417e+00,-4.315279e+00,-4.404883e+00,-5.202652e+00,-5.360059e+00,-4.148034e+00,-3.309876e+00,-2.694589e+00,3.600687e-01,5.020294e-01,8.146739e-01,1.151410e+00,1.472219e+00,1.633932e+00,1.835565e+00,2.413484e+00,0,6.620782e-01,-7.417426e-03,8.220528e-01,1.358768e+00,-4.936059e-01,8.098809e-01,2.845632e+00,-2.131366e+00,-2.732010e+00,-1.488310e+00,2.859894e+00,-1.254268e+00,-1.944297e+00,-3.845740e+00,-1.654689e-01,-5.488769e-01,1.146629e-01,3.549793e-01,1.947249e-01,1.183131e-01,5.061097e-02,3.313040e-01,1.078749e-01,-6.360674e-02,-1.131332e-01,-2.479398e-03,1.252219e-03,2.594465e-02,-1.501950e-02,-4.248583e-03,-3.033102e-03,3.646706e-02,2.732510e-02,0,1.106477e-01,0,0,0,0,0,0,0,0
3,0.030000,1.144236e-01,-3.937848e+01,-1.160594e+01,4.524228e+00,-1.374589e+01,-2.268422e+01,-1.424970e+01,-1.051654e+01,-1.002327e+00,-4.696540e+00,3.122646e+00,-9.888146e+00,-5.897007e+00,-9.626185e+00,4.742056e+00,-1.203940e+01,-5.408984e+00,-3.921702e+00,-3.939961e+00,-5.194181e+00,-5.246643e+00,-4.278853e+00,-3.512676e+00,-2.932732e+00,3.498047e-01,4.758672e-01,8.035944e-01,1.110748e+00,1.460934e+00,1.627441e+00,1.840854e+00,2.417865e+00,0,6.708772e-01,-1.099530e-02,2.265876e+00,2.215528e+00,-1.917783e+00,1.709795e-02,3.465137e+00,-2.524679e+00,-3.724955e+00,-2.404189e-02,2.868639e+00,-2.399312e+00,-6.302563e-01,-3.026701e+00,-9.245908e-01,6.396399e-01,-5.760183e-02,5.380414e-01,4.772278e-01,4.113135e-01,3.919241e-01,6.941264e-01,2.996398e-01,3.683693e-02,-1.266873e-02,-4.741692e-03,-1.533943e-03,3.428279e-02,-8.731758e-03,-3.825676e-03,-9.530592e-03,6.682064e-02,8.292864e-02,7.386622e+00,5.067526e-02,0,0,0,0,7.386622e+00,0,0,0
4,0.040000,1.120366e-01,-3.505359e+01,-8.916660e+00,1.588827e+00,-1.340202e+01,-1.575480e+01,-1.673318e+01,-1.673584e+01,4.332508e-01,-2.688316e+00,-1.301434e+00,-9.112945e+00,-7.003568e+00,-1.200202e+01,6.011747e+00,-1.236515e+01,-4.594092e+00,-3.237435e+00,-3.365152e+00,-4.424454e+00,-3.975868e+00,-3.640822e+00,-3.292511e+00,-2.710397e+00,3.616537e-01,5.028701e-01,8.744388e-01,1.135678e+00,1.468490e+00,1.619457e+00,2.026471e+00,2.661112e+00,0,6.626047e-01,-5.135775e-03,4.149853e+00,3.070312e+00,-4.182267e+00,-4.904545e-01,4.144113e+00,-2.878279e+00,-4.286257e+00,1.613772e+00,2.932120e+00,-1.062949e+00,2.730464e+00,-1.016791e+00,5.214605e-02,2.699085e+00,-4.867315e-01,6.826862e-01,8.297403e-01,7.408222e-01,8.524164e-01,1.154001e+00,6.588723e-01,1.880764e-01,1.160688e-01,-5.125803e-03,-3.753212e-03,3.774317e-02,-1.094450e-02,-2.099962e-02,-2.378070e-02,3.525126e-02,5.736647e-02,1.843423e+01,1.383323e-02,0,0,0,0,1.833727e+01,0,0,0
5,0.050000,8.786885e-02,-3.073117e+01,-5.730600e+00,-4.495624e+00,-1.422885e+01,-1.329333e+01,-2.122626e+01,-2.239281e+01,1.834849e+00,2.406121e+00,-1.409340e+00,-4.411378e+00,-6.783906e+00,-1.001481e+01,1.171025e+01,-1.333501e+01,-3.964480e+00,-2.241804e+00,-2.504998e+00,-3.511352e+00,-2.683610e+00,-2.917897e+00,-3.048052e+00,-2.620446e+00,3.355195e-01,4.743023e-01,9.202089e-01,1.130032e+00,1.445197e+00,1.593399e+00,2.065655e+00,2.667001e+00,3.693311e+01,7.019879e-01,-8.394063e-04,5.161149e+00,3.210227e+00,-5.176095e+00,-1.382872e+00,4.636102e+00,-1.488147e+00,-3.631474e+00,7.167438e-01,2.160598e+00,1.735555e+00,5.091207e+00,1.095405e-01,6.657481e-01,4.093800e+00,-5.878621e-01,7.080184e-01,9.715993e-01,8.637840e-01,1.214704e+00,1.335704e+00,8.475416e-01,2.800829e-01,2.201376e-01,-6.618443e-03,-6.649372e-03,2.808841e-02,-2.653654e-02,-3.203682e-02,-3.898718e-02,-4.279917e-02,-7.576609e-03,2.946569e+01,1.483193e-02,3.693311e+01,0,0,0,2.196594e+01,0,0,0
6,0.060000,1.218455e-01,-2.341248e+01,-1.659412e+00,-1.206314e+01,-1.461047e+01,-6.522686e+00,-2.223885e+01,-2.542757e+01,3.763889e+00,2.604580e+00,3.278497e+00,4.443533e+00,-4.468890e+00,-6.672474e+00,1.620447e+01,-1.511206e+01,-3.079237e+00,-1.006527e+00,-1.418254e+00,-1.781985e+00,-8.715729e-01,-1.534150e+00,-2.601806e+00,-2.270387e+00,3.415823e-01,4.840457e-01,9.450825e-01,1.087046e+00,1.375089e+00,1.532049e+00,1.899420e+00,2.575748e+00,7.370462e+01,7.156890e-01,7.967804e-02,4.781604e+00,2.895309e+00,-3.792058e+00,-3.192026e+00,3.548406e+00,5.695717e-01,-1.179938e+00,-3.107677e-02,1.868467e+00,3.808451e+00,6.172175e+00,-4.564179e-01,2.599669e-01,3.609782e+00,6.335443e-01,5.759294e-01,9.296775e-01,8.723796e-01,1.251235e+00,1.079486e+00,6.859921e-01,2.421246e-01,2.526293e-01,-4.257155e-03,-1.338809e-02,-3.055388e-03,-5.351295e-02,-4.123387e-02,-4.853792e-02,-1.171449e-01,-7.805166e-02,2.941721e+01,-3.768861e-02,7.321981e+01,0,0,0,1.088601e+01,0,0,0
7,0.070000,1.053221e-01,-1.939329e+01,8.165687e-01,-1.453027e+01,-2.005603e+01,-4.119767e+00,-1.893760e+01,-2.432804e+01,9.160733e-01,3.459999e+00,9.510456e+00,8.789651e+00,-6.616644e+00,-8.962216e+00,2.011469e+01,-1.360525e+01,-2.626319e+00,-1.791594e-01,-5.944907e-01,-4.418978e-01,-1.202706e-01,-1.094481e+00,-2.457614e+00,-2.052048e+00,3.267482e-01,4.520325e-01,9.087146e-01,1.002381e+00,1.347450e+00,1.476209e+00,1.690383e+00,2.422663e+00,1.104761e+02,7.184947e-01,1.676819e-01,2.907206e+00,1.124332e+00,4.254459e-01,-4.342113e+00,2.070883e+00,3.691870e+00,1.145736e+00,-2.041454e+00,2.619125e-01,3.649667e+00,4.886628e+00,-1.222231e+00,-1.340306e+00,1.120441e+00,2.022302e+00,3.239949e-01,5.078353e-01,5.113593e-01,8.536004e-01,4.278139e-01,1.749085e-01,1.615129e-01,3.367566e-01,-2.824202e-03,-8.742171e-03,-2.963573e-02,-6.455468e-02,-4.051634e-02,-3.345666e-02,-1.135927e-01,-6.932189e-02,1.833728e+01,-1.207675e-01,7.321981e+01,0,0,0,-1.107993e+01,0,0,0
8,0.080000,5.017002e-01,-1.681450e+01,2.286301e+00,-1.235414e+01,-2.644856e+01,-2.599558e+00,-1.502965e+01,-2.166792e+01,7.372549e-01,6.127079e+00,1.228092e+01,1.514741e+01,-9.369288e+00,-1.122848e+01,1.985844e+01,-9.062304e+00,-2.383526e+00,3.796295e-01,4.149199e-02,2.969954e-01,1.398918e-01,-1.122569e+00,-2.377107e+00,-1.731449e+00,3.447536e-01,4.470645e-01,8.649090e-01,9.319384e-01,1.311194e+00,1.435363e+00,1.628383e+00,2.393022e+00,1.103145e+02,4.659083e-01,1.994648e-01,-4.409801e-01,-1.549895e+00,4.561498e+00,-3.520436e+00,-1.183353e-01,5.926820e+00,3.716858e+00,-2.734462e+00,-1.050728e+00,1.723850e+00,1.433654e+00,-1.660292e+00,-6.339262e-01,-1.017029e+00,3.144682e+00,-1.326424e-01,-2.429869e-01,-1.020827e-01,1.520888e-02,-4.583825e-01,-4.650330e-01,1.682930e-02,3.051525e-01,-1.606380e-02,1.645684e-04,-4.177232e-02,-3.927546e-02,-1.491762e-02,1.864505e-03,-2.839401e-02,-2.555656e-03,7.305823e+00,-1.517165e-01,3.628670e+01,0,0,0,-2.196594e+01,0,0,0
9,0.090000,7.363511e-01,-1.949413e+01,-2.081798e+00,-2.222894e+00,-3.002037e+01,-4.900483e+00,-6.371508e+00,-1.854396e+01,-6.859101e+00,1.954434e+00,1.233778e+01,1.466982e+01,-1.044486e+01,-1.443834e+01,1.548547e+01,-6.248377e+00,-2.692361e+00,-3.957061e-01,-6.780748e-01,-2.828400e-01,-1.050273e+00,-2.249144e+00,-2.352837e+00,-1.206132e+00,3.198128e-01,4.490820e-01,8.121170e-01,8.848122e-01,1.274563e+00,1.474459e+00,1.633211e+00,2.411754e+00,1.103145e+02,2.230407e-01,1.049092e-01,-3.222068e+00,-3.716946e+00,5.921052e+00,-7.655926e-02,-1.437055e+00,6.935681e+00,4.916448e+00,-1.785604e+00,-3.132345e+00,6.501040e-01,-1.453385e+00,4.900654e-01,1.524045e+00,-1.713063e+00,2.339357e+00,-5.490023e-01,-9.314165e-01,-7.184080e-01,-7.151614e-01,-1.044507e+00,-7.661574e-01,-6.422927e-02,1.990782e-01,-3.379170e-02,2.399025e-02,-3.588905e-02,9.227728e-03,1.464576e-02,3.871391e-02,5.417255e-02,5.545123e-02,-3.231964e-02,-8.678009e-02,0,0,0,0,-1.827263e+01,0,0,0
